"INDICATOR","HFAMDB_98"

"HFAMDB_98","All causes, number of deaths, by sex"

"UNIT_TYPE","Unit"
"NUM_DTH","number of deaths"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"COUNT","Count"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"TOTAL","Total"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"IRL","","TOTAL","MALE","1996","16672"
"IRL","","TOTAL","MALE","1997","16501"
"IRL","","TOTAL","MALE","1998","16553"
"IRL","","TOTAL","MALE","1999","16961"
"IRL","","TOTAL","MALE","2000","16192"
"IRL","","TOTAL","MALE","2001","15691"
"IRL","","TOTAL","MALE","2002","15390"
"IRL","","TOTAL","MALE","2003","14882"
"IRL","","TOTAL","MALE","2004","14801"
"IRL","","TOTAL","MALE","2005","14412"
"IRL","","TOTAL","MALE","2006","14602"
"IRL","","TOTAL","MALE","2007","14391"
"IRL","","TOTAL","MALE","2008","14457"
"IRL","","TOTAL","MALE","2009","15044"
"IRL","","TOTAL","MALE","2010","13833"
"IRL","","TOTAL","MALE","2011","14492"
"IRL","","TOTAL","MALE","2012","14945"
"IRL","","TOTAL","MALE","2013","14958"
"IRL","","TOTAL","MALE","2015","15228"
"IRL","","TOTAL","MALE","2018","16045"
"ISL","","TOTAL","MALE","1971","847"
"ISL","","TOTAL","MALE","1972","789"
"ISL","","TOTAL","MALE","1973","829"
"ISL","","TOTAL","MALE","1974","861"
"ISL","","TOTAL","MALE","1975","807"
"ISL","","TOTAL","MALE","1976","764"
"ISL","","TOTAL","MALE","1977","804"
"ISL","","TOTAL","MALE","1978","784"
"ISL","","TOTAL","MALE","1979","822"
"ISL","","TOTAL","MALE","1980","875"
"ISL","","TOTAL","MALE","1981","918"
"ISL","","TOTAL","MALE","1982","853"
"ISL","","TOTAL","MALE","1983","952"
"ISL","","TOTAL","MALE","1984","853"
"ISL","","TOTAL","MALE","1985","888"
"ISL","","TOTAL","MALE","1986","856"
"ISL","","TOTAL","MALE","1987","928"
"ISL","","TOTAL","MALE","1988","969"
"ISL","","TOTAL","MALE","1989","885"
"ISL","","TOTAL","MALE","1990","910"
"ISL","","TOTAL","MALE","1991","1006"
"ISL","","TOTAL","MALE","1992","875"
"ISL","","TOTAL","MALE","1993","874"
"ISL","","TOTAL","MALE","1994","899"
"ISL","","TOTAL","MALE","1995","983"
"ISL","","TOTAL","MALE","1996","992"
"ISL","","TOTAL","MALE","1997","986"
"ISL","","TOTAL","MALE","1998","939"
"ISL","","TOTAL","MALE","1999","964"
"ISL","","TOTAL","MALE","2000","910"
"ISL","","TOTAL","MALE","2001","924"
"ISL","","TOTAL","MALE","2002","936"
"ISL","","TOTAL","MALE","2003","901"
"ISL","","TOTAL","MALE","2004","963"
"ISL","","TOTAL","MALE","2005","944"
"ISL","","TOTAL","MALE","2006","959"
"ISL","","TOTAL","MALE","2007","1002"
"ISL","","TOTAL","MALE","2008","982"
"ISL","","TOTAL","MALE","2009","1033"
"ISL","","TOTAL","MALE","2010","1064"
"ISL","","TOTAL","MALE","2011","1000"
"ISL","","TOTAL","MALE","2012","953"
"ISL","","TOTAL","MALE","2013","1094"
"ISL","","TOTAL","MALE","2014","1049"
"ISL","","TOTAL","MALE","2015","1065"
"ISL","","TOTAL","MALE","2016","1197"
"ISL","","TOTAL","MALE","2017","1124"
"ISL","","TOTAL","MALE","2018","1137"
"ISL","","TOTAL","MALE","2019","1155"
"ISL","","TOTAL","MALE","2020","1164"
"ISR","","TOTAL","MALE","1975","13445"
"ISR","","TOTAL","MALE","1976","13141"
"ISR","","TOTAL","MALE","1977","13463"
"ISR","","TOTAL","MALE","1978","13631"
"ISR","","TOTAL","MALE","1979","13884"
"ISR","","TOTAL","MALE","1980","14155"
"ISR","","TOTAL","MALE","1981","13777"
"ISR","","TOTAL","MALE","1982","14600"
"ISR","","TOTAL","MALE","1983","14654"
"ISR","","TOTAL","MALE","1984","14906"
"ISR","","TOTAL","MALE","1985","14876"
"ISR","","TOTAL","MALE","1986","15641"
"ISR","","TOTAL","MALE","1987","15563"
"ISR","","TOTAL","MALE","1988","15417"
"ISR","","TOTAL","MALE","1989","15070"
"ISR","","TOTAL","MALE","1990","15057"
"ISR","","TOTAL","MALE","1991","16281"
"ISR","","TOTAL","MALE","1992","17367"
"ISR","","TOTAL","MALE","1993","17102"
"ISR","","TOTAL","MALE","1994","17374"
"ISR","","TOTAL","MALE","1995","18047"
"ISR","","TOTAL","MALE","1996","17678"
"ISR","","TOTAL","MALE","1997","18510"
"ISR","","TOTAL","MALE","1998","18853"
"ISR","","TOTAL","MALE","1999","18836"
"ISR","","TOTAL","MALE","2000","19161"
"ISR","","TOTAL","MALE","2001","19002"
"ISR","","TOTAL","MALE","2002","19322"
"ISR","","TOTAL","MALE","2003","19332"
"ISR","","TOTAL","MALE","2004","18999"
"ISR","","TOTAL","MALE","2005","19329"
"ISR","","TOTAL","MALE","2006","19073"
"ISR","","TOTAL","MALE","2007","19809"
"ISR","","TOTAL","MALE","2008","19495"
"ISR","","TOTAL","MALE","2009","19124"
"ISR","","TOTAL","MALE","2010","19639"
"ISR","","TOTAL","MALE","2011","20059"
"ISR","","TOTAL","MALE","2012","20688"
"ISR","","TOTAL","MALE","2013","20479"
"ISR","","TOTAL","MALE","2014","21024"
"ISR","","TOTAL","MALE","2015","22334"
"ISR","","TOTAL","MALE","2016","21733"
"ISR","","TOTAL","MALE","2017","22648"
"ISR","","TOTAL","MALE","2018","22423"
"ITA","","TOTAL","MALE","1968","282400"
"ITA","","TOTAL","MALE","1969","288594"
"ITA","","TOTAL","MALE","1970","276663"
"ITA","","TOTAL","MALE","1971","278093"
"ITA","","TOTAL","MALE","1972","279192"
"ITA","","TOTAL","MALE","1973","289407"
"ITA","","TOTAL","MALE","1974","282883"
"ITA","","TOTAL","MALE","1975","294941"
"ITA","","TOTAL","MALE","1976","293078"
"ITA","","TOTAL","MALE","1977","291339"
"ITA","","TOTAL","MALE","1978","289269"
"ITA","","TOTAL","MALE","1979","287633"
"ITA","","TOTAL","MALE","1980","294455"
"ITA","","TOTAL","MALE","1981","289251"
"ITA","","TOTAL","MALE","1982","282597"
"ITA","","TOTAL","MALE","1983","295853"
"ITA","","TOTAL","MALE","1984","282004"
"ITA","","TOTAL","MALE","1985","286799"
"ITA","","TOTAL","MALE","1986","284788"
"ITA","","TOTAL","MALE","1987","279120"
"ITA","","TOTAL","MALE","1988","281149"
"ITA","","TOTAL","MALE","1989","277597"
"ITA","","TOTAL","MALE","1990","282018"
"ITA","","TOTAL","MALE","1991","287705"
"ITA","","TOTAL","MALE","1992","283289"
"ITA","","TOTAL","MALE","1993","285059"
"ITA","","TOTAL","MALE","1994","286447"
"ITA","","TOTAL","MALE","1995","286396"
"ITA","","TOTAL","MALE","1996","284052"
"ITA","","TOTAL","MALE","1997","284960"
"ITA","","TOTAL","MALE","1998","290473"
"ITA","","TOTAL","MALE","1999","285901"
"ITA","","TOTAL","MALE","2000","280714"
"ITA","","TOTAL","MALE","2001","279032"
"ITA","","TOTAL","MALE","2002","279296"
"ITA","","TOTAL","MALE","2003","289826"
"ITA","","TOTAL","MALE","2004","272864"
"ITA","","TOTAL","MALE","2005","280698"
"ITA","","TOTAL","MALE","2006","276383"
"ITA","","TOTAL","MALE","2007","280851"
"ITA","","TOTAL","MALE","2008","284027"
"ITA","","TOTAL","MALE","2009","286619"
"ITA","","TOTAL","MALE","2010","285068"
"ITA","","TOTAL","MALE","2011","288522"
"ITA","","TOTAL","MALE","2012","295831"
"ITA","","TOTAL","MALE","2013","290417"
"ITA","","TOTAL","MALE","2014","289800"
"ITA","","TOTAL","MALE","2015","307392"
"ITA","","TOTAL","MALE","2016","297665"
"ITA","","TOTAL","MALE","2017","310591"
"KAZ","","TOTAL","MALE","1981","66378"
"KAZ","","TOTAL","MALE","1982","65692"
"KAZ","","TOTAL","MALE","1985","67166"
"KAZ","","TOTAL","MALE","1986","62001"
"KAZ","","TOTAL","MALE","1987","63647"
"KAZ","","TOTAL","MALE","1988","65614"
"KAZ","","TOTAL","MALE","1989","66725"
"KAZ","","TOTAL","MALE","1990","68134"
"KAZ","","TOTAL","MALE","1991","71430"
"KAZ","","TOTAL","MALE","1992","73079"
"KAZ","","TOTAL","MALE","1993","84236"
"KAZ","","TOTAL","MALE","1994","86275"
"KAZ","","TOTAL","MALE","1995","93069"
"KAZ","","TOTAL","MALE","1996","92317"
"KAZ","","TOTAL","MALE","1997","88813"
"KAZ","","TOTAL","MALE","1998","86044"
"KAZ","","TOTAL","MALE","1999","79448"
"KAZ","","TOTAL","MALE","2000","83128"
"KAZ","","TOTAL","MALE","2001","82304"
"KAZ","","TOTAL","MALE","2002","82913"
"KAZ","","TOTAL","MALE","2003","87197"
"KAZ","","TOTAL","MALE","2004","86304"
"KAZ","","TOTAL","MALE","2005","89013"
"KAZ","","TOTAL","MALE","2006","89370"
"KAZ","","TOTAL","MALE","2007","90415"
"KAZ","","TOTAL","MALE","2008","85174"
"KAZ","","TOTAL","MALE","2009","78647"
"KAZ","","TOTAL","MALE","2010","80645"
"KAZ","","TOTAL","MALE","2011","79462"
"KAZ","","TOTAL","MALE","2012","78658"
"KAZ","","TOTAL","MALE","2013","75038"
"KAZ","","TOTAL","MALE","2014","71929"
"KAZ","","TOTAL","MALE","2015","71389"
"KAZ","","TOTAL","MALE","2016","71078"
"KAZ","","TOTAL","MALE","2017","69104"
"KAZ","","TOTAL","MALE","2018","70338"
"KAZ","","TOTAL","MALE","2019","72222"
"KAZ","","TOTAL","MALE","2020","86903"
"KGZ","","TOTAL","MALE","1981","15924"
"KGZ","","TOTAL","MALE","1982","15634"
"KGZ","","TOTAL","MALE","1985","16686"
"KGZ","","TOTAL","MALE","1986","14887"
"KGZ","","TOTAL","MALE","1987","15852"
"KGZ","","TOTAL","MALE","1988","16449"
"KGZ","","TOTAL","MALE","1989","16402"
"KGZ","","TOTAL","MALE","1990","16338"
"KGZ","","TOTAL","MALE","1991","16390"
"KGZ","","TOTAL","MALE","1992","16978"
"KGZ","","TOTAL","MALE","1993","18510"
"KGZ","","TOTAL","MALE","1994","20009"
"KGZ","","TOTAL","MALE","1995","19944"
"KGZ","","TOTAL","MALE","1996","18673"
"KGZ","","TOTAL","MALE","1997","18785"
"KGZ","","TOTAL","MALE","1998","18590"
"KGZ","","TOTAL","MALE","1999","17625"
"KGZ","","TOTAL","MALE","2000","18668"
"KGZ","","TOTAL","MALE","2001","18152"
"KGZ","","TOTAL","MALE","2002","19249"
"KGZ","","TOTAL","MALE","2003","19705"
"KGZ","","TOTAL","MALE","2004","19401"
"KGZ","","TOTAL","MALE","2005","20399"
"KGZ","","TOTAL","MALE","2006","21504"
"KGZ","","TOTAL","MALE","2007","21466"
"KGZ","","TOTAL","MALE","2008","20981"
"KGZ","","TOTAL","MALE","2009","20125"
"KGZ","","TOTAL","MALE","2010","20372"
"KGZ","","TOTAL","MALE","2011","20126"
"KGZ","","TOTAL","MALE","2012","20270"
"KGZ","","TOTAL","MALE","2013","19714"
"KGZ","","TOTAL","MALE","2014","20006"
"KGZ","","TOTAL","MALE","2015","19376"
"KGZ","","TOTAL","MALE","2016","18564"
"KGZ","","TOTAL","MALE","2017","18632"
"KGZ","","TOTAL","MALE","2018","18457"
"KGZ","","TOTAL","MALE","2019","18722"
"LTU","","TOTAL","MALE","1981","18862"
"LTU","","TOTAL","MALE","1982","18640"
"LTU","","TOTAL","MALE","1985","20284"
"LTU","","TOTAL","MALE","1986","18002"
"LTU","","TOTAL","MALE","1987","18614"
"LTU","","TOTAL","MALE","1988","19059"
"LTU","","TOTAL","MALE","1989","19678"
"LTU","","TOTAL","MALE","1990","20605"
"LTU","","TOTAL","MALE","1991","21728"
"LTU","","TOTAL","MALE","1992","22164"
"LTU","","TOTAL","MALE","1993","24790"
"LTU","","TOTAL","MALE","1994","25334"
"LTU","","TOTAL","MALE","1995","24283"
"LTU","","TOTAL","MALE","1996","22848"
"LTU","","TOTAL","MALE","1997","21602"
"LTU","","TOTAL","MALE","1998","21193"
"LTU","","TOTAL","MALE","1999","20972"
"LTU","","TOTAL","MALE","2000","20408"
"LTU","","TOTAL","MALE","2001","21571"
"LTU","","TOTAL","MALE","2002","21816"
"LTU","","TOTAL","MALE","2003","21859"
"LTU","","TOTAL","MALE","2004","21867"
"LTU","","TOTAL","MALE","2005","23384"
"LTU","","TOTAL","MALE","2006","23809"
"LTU","","TOTAL","MALE","2007","24683"
"LTU","","TOTAL","MALE","2008","22918"
"LTU","","TOTAL","MALE","2009","21828"
"LTU","","TOTAL","MALE","2010","21536"
"LTU","","TOTAL","MALE","2011","20944"
"LTU","","TOTAL","MALE","2012","20691"
"LTU","","TOTAL","MALE","2013","20789"
"LTU","","TOTAL","MALE","2014","20110"
"LTU","","TOTAL","MALE","2015","20529"
"LTU","","TOTAL","MALE","2016","20327"
"LTU","","TOTAL","MALE","2017","19286"
"LTU","","TOTAL","MALE","2018","19024"
"LTU","","TOTAL","MALE","2019","18493"
"LTU","","TOTAL","MALE","2020","21317"
"LUX","","TOTAL","MALE","1971","2417"
"LUX","","TOTAL","MALE","1972","2239"
"LUX","","TOTAL","MALE","1973","2344"
"LUX","","TOTAL","MALE","1974","2300"
"LUX","","TOTAL","MALE","1975","2332"
"LUX","","TOTAL","MALE","1976","2409"
"LUX","","TOTAL","MALE","1977","2235"
"LUX","","TOTAL","MALE","1978","2256"
"LUX","","TOTAL","MALE","1979","2136"
"LUX","","TOTAL","MALE","1980","2116"
"LUX","","TOTAL","MALE","1981","2180"
"LUX","","TOTAL","MALE","1982","2171"
"LUX","","TOTAL","MALE","1983","2158"
"LUX","","TOTAL","MALE","1984","2131"
"LUX","","TOTAL","MALE","1985","2100"
"LUX","","TOTAL","MALE","1986","2090"
"LUX","","TOTAL","MALE","1987","2060"
"LUX","","TOTAL","MALE","1988","2083"
"LUX","","TOTAL","MALE","1989","2014"
"LUX","","TOTAL","MALE","1990","1913"
"LUX","","TOTAL","MALE","1991","1942"
"LUX","","TOTAL","MALE","1992","1926"
"LUX","","TOTAL","MALE","1993","1950"
"LUX","","TOTAL","MALE","1994","1875"
"LUX","","TOTAL","MALE","1995","1899"
"LUX","","TOTAL","MALE","1996","1967"
"LUX","","TOTAL","MALE","1997","1825"
"LUX","","TOTAL","MALE","1998","1880"
"LUX","","TOTAL","MALE","1999","1787"
"LUX","","TOTAL","MALE","2000","1803"
"LUX","","TOTAL","MALE","2001","1731"
"LUX","","TOTAL","MALE","2002","1780"
"LUX","","TOTAL","MALE","2003","1925"
"LUX","","TOTAL","MALE","2004","1725"
"LUX","","TOTAL","MALE","2005","1667"
"LUX","","TOTAL","MALE","2006","1738"
"LUX","","TOTAL","MALE","2007","1796"
"LUX","","TOTAL","MALE","2008","1628"
"LUX","","TOTAL","MALE","2009","1730"
"LUX","","TOTAL","MALE","2010","1810"
"LUX","","TOTAL","MALE","2011","1820"
"LUX","","TOTAL","MALE","2012","1788"
"LUX","","TOTAL","MALE","2013","1765"
"LUX","","TOTAL","MALE","2014","1919"
"LUX","","TOTAL","MALE","2015","1869"
"LUX","","TOTAL","MALE","2016","1945"
"LUX","","TOTAL","MALE","2017","1965"
"LUX","","TOTAL","MALE","2018","2027"
"LUX","","TOTAL","MALE","2019","2006"
"LVA","","TOTAL","MALE","1980","15643"
"LVA","","TOTAL","MALE","1981","15865"
"LVA","","TOTAL","MALE","1982","15261"
"LVA","","TOTAL","MALE","1983","15771"
"LVA","","TOTAL","MALE","1984","16179"
"LVA","","TOTAL","MALE","1985","15961"
"LVA","","TOTAL","MALE","1986","14552"
"LVA","","TOTAL","MALE","1987","14919"
"LVA","","TOTAL","MALE","1988","15238"
"LVA","","TOTAL","MALE","1989","15732"
"LVA","","TOTAL","MALE","1990","16951"
"LVA","","TOTAL","MALE","1991","17209"
"LVA","","TOTAL","MALE","1992","17991"
"LVA","","TOTAL","MALE","1993","20459"
"LVA","","TOTAL","MALE","1994","22182"
"LVA","","TOTAL","MALE","1995","20343"
"LVA","","TOTAL","MALE","1996","17509"
"LVA","","TOTAL","MALE","1997","16715"
"LVA","","TOTAL","MALE","1998","16943"
"LVA","","TOTAL","MALE","1999","16453"
"LVA","","TOTAL","MALE","2000","16155"
"LVA","","TOTAL","MALE","2001","16537"
"LVA","","TOTAL","MALE","2002","16390"
"LVA","","TOTAL","MALE","2003","15893"
"LVA","","TOTAL","MALE","2004","15902"
"LVA","","TOTAL","MALE","2005","16608"
"LVA","","TOTAL","MALE","2006","16668"
"LVA","","TOTAL","MALE","2007","16369"
"LVA","","TOTAL","MALE","2008","15449"
"LVA","","TOTAL","MALE","2009","14564"
"LVA","","TOTAL","MALE","2010","14584"
"LVA","","TOTAL","MALE","2011","13863"
"LVA","","TOTAL","MALE","2012","13819"
"LVA","","TOTAL","MALE","2013","13511"
"LVA","","TOTAL","MALE","2014","13557"
"LVA","","TOTAL","MALE","2015","13164"
"LVA","","TOTAL","MALE","2016","13293"
"LVA","","TOTAL","MALE","2017","13417"
"LVA","","TOTAL","MALE","2018","13371"
"LVA","","TOTAL","MALE","2019","12839"
"LVA","","TOTAL","MALE","2020","13313"
"MCO","","TOTAL","MALE","1986","276"
"MCO","","TOTAL","MALE","1987","252"
"MDA","","TOTAL","MALE","1981","21037"
"MDA","","TOTAL","MALE","1982","20927"
"MDA","","TOTAL","MALE","1985","23036"
"MDA","","TOTAL","MALE","1986","20179"
"MDA","","TOTAL","MALE","1987","19858"
"MDA","","TOTAL","MALE","1988","20402"
"MDA","","TOTAL","MALE","1989","20170"
"MDA","","TOTAL","MALE","1990","21399"
"MDA","","TOTAL","MALE","1991","23101"
"MDA","","TOTAL","MALE","1992","23000"
"MDA","","TOTAL","MALE","1993","23461"
"MDA","","TOTAL","MALE","1994","26427"
"MDA","","TOTAL","MALE","1995","27018"
"MDA","","TOTAL","MALE","1996","25613"
"MDA","","TOTAL","MALE","1997","21662"
"MDA","","TOTAL","MALE","1998","20540"
"MDA","","TOTAL","MALE","1999","21370"
"MDA","","TOTAL","MALE","2000","21162"
"MDA","","TOTAL","MALE","2001","20660"
"MDA","","TOTAL","MALE","2002","21518"
"MDA","","TOTAL","MALE","2003","21976"
"MDA","","TOTAL","MALE","2004","21776"
"MDA","","TOTAL","MALE","2005","23357"
"MDA","","TOTAL","MALE","2006","22620"
"MDA","","TOTAL","MALE","2007","22309"
"MDA","","TOTAL","MALE","2008","21867"
"MDA","","TOTAL","MALE","2009","22294"
"MDA","","TOTAL","MALE","2010","23211"
"MDA","","TOTAL","MALE","2011","20662"
"MDA","","TOTAL","MALE","2012","20847"
"MDA","","TOTAL","MALE","2013","19876"
"MDA","","TOTAL","MALE","2014","20606"
"MDA","","TOTAL","MALE","2015","20951"
"MDA","","TOTAL","MALE","2016","20411"
"MDA","","TOTAL","MALE","2017","19248"
"MDA","","TOTAL","MALE","2018","19720"
"MKD","","TOTAL","MALE","1991","8233"
"MKD","","TOTAL","MALE","1992","8930"
"MKD","","TOTAL","MALE","1993","8758"
"MKD","","TOTAL","MALE","1994","8780"
"MKD","","TOTAL","MALE","1995","8954"
"MKD","","TOTAL","MALE","1996","8866"
"MKD","","TOTAL","MALE","1997","9076"
"MKD","","TOTAL","MALE","1998","9156"
"MKD","","TOTAL","MALE","1999","9211"
"MKD","","TOTAL","MALE","2000","9327"
"MKD","","TOTAL","MALE","2001","9313"
"MKD","","TOTAL","MALE","2002","9890"
"MKD","","TOTAL","MALE","2003","9832"
"MKD","","TOTAL","MALE","2004","9651"
"MKD","","TOTAL","MALE","2005","9815"
"MKD","","TOTAL","MALE","2006","10000"
"MKD","","TOTAL","MALE","2007","10344"
"MKD","","TOTAL","MALE","2008","9972"
"MKD","","TOTAL","MALE","2009","10040"
"MKD","","TOTAL","MALE","2010","10168"
"MKD","","TOTAL","MALE","2011","10204"
"MKD","","TOTAL","MALE","2012","10523"
"MKD","","TOTAL","MALE","2013","10136"
"MKD","","TOTAL","MALE","2015","10562"
"MKD","","TOTAL","MALE","2016","10746"
"MKD","","TOTAL","MALE","2017","10554"
"MKD","","TOTAL","MALE","2018","10339"
"MKD","","TOTAL","MALE","2019","10616"
"MKD","","TOTAL","MALE","2020","13914"
"MLT","","TOTAL","MALE","1968","1479"
"MLT","","TOTAL","MALE","1969","1584"
"MLT","","TOTAL","MALE","1970","1619"
"MLT","","TOTAL","MALE","1971","1611"
"MLT","","TOTAL","MALE","1972","1487"
"MLT","","TOTAL","MALE","1973","1527"
"MLT","","TOTAL","MALE","1974","1468"
"MLT","","TOTAL","MALE","1975","1571"
"MLT","","TOTAL","MALE","1976","1581"
"MLT","","TOTAL","MALE","1977","1535"
"MLT","","TOTAL","MALE","1978","1717"
"MLT","","TOTAL","MALE","1979","1582"
"MLT","","TOTAL","MALE","1980","1712"
"MLT","","TOTAL","MALE","1981","1640"
"MLT","","TOTAL","MALE","1982","1575"
"MLT","","TOTAL","MALE","1983","1610"
"MLT","","TOTAL","MALE","1984","1514"
"MLT","","TOTAL","MALE","1985","1505"
"MLT","","TOTAL","MALE","1986","1477"
"MLT","","TOTAL","MALE","1987","1523"
"MLT","","TOTAL","MALE","1988","1396"
"MLT","","TOTAL","MALE","1989","1323"
"MLT","","TOTAL","MALE","1990","1391"
"MLT","","TOTAL","MALE","1991","1458"
"MLT","","TOTAL","MALE","1992","1484"
"MLT","","TOTAL","MALE","1993","1414"
"MLT","","TOTAL","MALE","1994","1375"
"MLT","","TOTAL","MALE","1995","1367"
"MLT","","TOTAL","MALE","1996","1450"
"MLT","","TOTAL","MALE","1997","1532"
"MLT","","TOTAL","MALE","1998","1581"
"MLT","","TOTAL","MALE","1999","1543"
"MLT","","TOTAL","MALE","2000","1513"
"MLT","","TOTAL","MALE","2001","1494"
"MLT","","TOTAL","MALE","2002","1604"
"MLT","","TOTAL","MALE","2003","1595"
"MLT","","TOTAL","MALE","2004","1491"
"MLT","","TOTAL","MALE","2005","1576"
"MLT","","TOTAL","MALE","2006","1667"
"MLT","","TOTAL","MALE","2007","1610"
"MLT","","TOTAL","MALE","2008","1668"
"MLT","","TOTAL","MALE","2009","1673"
"MLT","","TOTAL","MALE","2010","1489"
"MLT","","TOTAL","MALE","2011","1664"
"MLT","","TOTAL","MALE","2012","1747"
"MLT","","TOTAL","MALE","2013","1636"
"MLT","","TOTAL","MALE","2014","1655"
"MLT","","TOTAL","MALE","2015","1734"
"MLT","","TOTAL","MALE","2016","1645"
"MLT","","TOTAL","MALE","2017","1815"
"MNE","","TOTAL","MALE","1985","2102"
"MNE","","TOTAL","MALE","1986","2093"
"MNE","","TOTAL","MALE","1987","2051"
"MNE","","TOTAL","MALE","1988","1937"
"MNE","","TOTAL","MALE","1989","2075"
"MNE","","TOTAL","MALE","1990","2142"
"MNE","","TOTAL","MALE","1991","2284"
"MNE","","TOTAL","MALE","1992","2501"
"MNE","","TOTAL","MALE","1993","2460"
"MNE","","TOTAL","MALE","1994","2450"
"MNE","","TOTAL","MALE","1995","2616"
"MNE","","TOTAL","MALE","1996","2675"
"MNE","","TOTAL","MALE","1997","2791"
"MNE","","TOTAL","MALE","1998","2796"
"MNE","","TOTAL","MALE","1999","2815"
"MNE","","TOTAL","MALE","2000","2801"
"MNE","","TOTAL","MALE","2001","2785"
"MNE","","TOTAL","MALE","2002","2895"
"MNE","","TOTAL","MALE","2003","2895"
"MNE","","TOTAL","MALE","2004","3008"
"MNE","","TOTAL","MALE","2005","3082"
"MNE","","TOTAL","MALE","2006","3092"
"MNE","","TOTAL","MALE","2007","3048"
"MNE","","TOTAL","MALE","2008","2983"
"MNE","","TOTAL","MALE","2009","3012"
"MNE","","TOTAL","MALE","2017","2887"
"MNE","","TOTAL","MALE","2019","2657"
"NLD","","TOTAL","MALE","1969","59558"
"NLD","","TOTAL","MALE","1970","61052"
"NLD","","TOTAL","MALE","1971","61148"
"NLD","","TOTAL","MALE","1972","63193"
"NLD","","TOTAL","MALE","1973","61458"
"NLD","","TOTAL","MALE","1974","60605"
"NLD","","TOTAL","MALE","1975","63526"
"NLD","","TOTAL","MALE","1976","63963"
"NLD","","TOTAL","MALE","1977","61260"
"NLD","","TOTAL","MALE","1978","63623"
"NLD","","TOTAL","MALE","1979","62201"
"NLD","","TOTAL","MALE","1980","63301"
"NLD","","TOTAL","MALE","1981","63470"
"NLD","","TOTAL","MALE","1982","64146"
"NLD","","TOTAL","MALE","1983","64269"
"NLD","","TOTAL","MALE","1984","64798"
"NLD","","TOTAL","MALE","1985","65847"
"NLD","","TOTAL","MALE","1986","66653"
"NLD","","TOTAL","MALE","1987","64956"
"NLD","","TOTAL","MALE","1988","65401"
"NLD","","TOTAL","MALE","1989","67089"
"NLD","","TOTAL","MALE","1990","66628"
"NLD","","TOTAL","MALE","1991","66679"
"NLD","","TOTAL","MALE","1992","66264"
"NLD","","TOTAL","MALE","1993","69884"
"NLD","","TOTAL","MALE","1994","67028"
"NLD","","TOTAL","MALE","1995","68236"
"NLD","","TOTAL","MALE","1996","69008"
"NLD","","TOTAL","MALE","1997","67242"
"NLD","","TOTAL","MALE","1998","68209"
"NLD","","TOTAL","MALE","1999","68872"
"NLD","","TOTAL","MALE","2000","68773"
"NLD","","TOTAL","MALE","2001","68319"
"NLD","","TOTAL","MALE","2002","68998"
"NLD","","TOTAL","MALE","2003","69012"
"NLD","","TOTAL","MALE","2004","66359"
"NLD","","TOTAL","MALE","2005","66362"
"NLD","","TOTAL","MALE","2006","65294"
"NLD","","TOTAL","MALE","2007","64797"
"NLD","","TOTAL","MALE","2008","64902"
"NLD","","TOTAL","MALE","2009","65365"
"NLD","","TOTAL","MALE","2010","65977"
"NLD","","TOTAL","MALE","2011","65259"
"NLD","","TOTAL","MALE","2012","67907"
"NLD","","TOTAL","MALE","2013","68360"
"NLD","","TOTAL","MALE","2014","67121"
"NLD","","TOTAL","MALE","2015","71029"
"NLD","","TOTAL","MALE","2016","72180"
"NLD","","TOTAL","MALE","2017","72661"
"NLD","","TOTAL","MALE","2018","74522"
"NLD","","TOTAL","MALE","2019","74432"
"NLD","","TOTAL","MALE","2020","84317"
"NOR","","TOTAL","MALE","1969","21353"
"NOR","","TOTAL","MALE","1970","21345"
"NOR","","TOTAL","MALE","1971","21309"
"NOR","","TOTAL","MALE","1972","21488"
"NOR","","TOTAL","MALE","1973","21890"
"NOR","","TOTAL","MALE","1974","21485"
"NOR","","TOTAL","MALE","1975","21894"
"NOR","","TOTAL","MALE","1976","21925"
"NOR","","TOTAL","MALE","1977","21744"
"NOR","","TOTAL","MALE","1978","22078"
"NOR","","TOTAL","MALE","1979","22655"
"NOR","","TOTAL","MALE","1980","22606"
"NOR","","TOTAL","MALE","1981","22818"
"NOR","","TOTAL","MALE","1982","22631"
"NOR","","TOTAL","MALE","1983","22919"
"NOR","","TOTAL","MALE","1984","23005"
"NOR","","TOTAL","MALE","1985","23783"
"NOR","","TOTAL","MALE","1986","23514"
"NOR","","TOTAL","MALE","1987","24019"
"NOR","","TOTAL","MALE","1988","23736"
"NOR","","TOTAL","MALE","1989","23652"
"NOR","","TOTAL","MALE","1990","23885"
"NOR","","TOTAL","MALE","1991","23086"
"NOR","","TOTAL","MALE","1992","23076"
"NOR","","TOTAL","MALE","1993","23781"
"NOR","","TOTAL","MALE","1994","22358"
"NOR","","TOTAL","MALE","1995","23024"
"NOR","","TOTAL","MALE","1996","22127"
"NOR","","TOTAL","MALE","1997","22282"
