word,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002
задорный,2.81208997421345e-07,2.624655905947293e-07,2.682441788692813e-07,2.7712584937944484e-07,2.387611743870366e-07,2.5428556682527415e-07,1.614349827150363e-07,1.6904147059904062e-07,2.554253342168522e-07,2.8183248446111975e-07,2.463609121150512e-07,1.8537534174356551e-07,2.013404269973762e-07,1.9002565920800407e-07,2.063299291421572e-07,2.8310876132309204e-07,2.052156560239382e-07,2.1817328388351598e-07
задружить,0.0,8.494032144312769e-10,0.0,5.6556297423071555e-09,5.408828940289823e-09,1.6565835370130344e-09,3.9860488243448344e-09,3.871178932968178e-09,2.4442614598996215e-09,2.227924733588793e-09,2.3575206231640777e-09,2.3766069112696186e-09,1.10626607874309e-09,2.1842030406560298e-09,1.9283170615835843e-09,7.848559135936739e-09,5.307301709223111e-09,7.0095835802419515e-09
заинтересованность,1.1048819033021573e-05,1.1647865903796628e-05,1.2085273738193791e-05,1.239875655301148e-05,1.2375400729069952e-05,1.0560719601926394e-05,8.316890671267174e-06,6.654556273133494e-06,5.6535768635512795e-06,5.006146693631308e-06,5.7936067605623975e-06,6.145905445009703e-06,5.969411631667754e-06,5.788137968920637e-06,5.788807811768493e-06,4.741090378956869e-06,6.248463250813074e-06,6.593389571207808e-06
заинтересованный,8.966693485490396e-07,1.0269284302921733e-06,1.0809129662447958e-06,1.1020398460459546e-06,1.0609031733110896e-06,9.492223398410715e-07,9.367214488520403e-07,7.574606115667848e-07,7.552768011009903e-07,7.764317615510663e-07,7.496915372939839e-07,8.13987867331889e-07,7.788113407514174e-07,8.234445658672485e-07,8.311046713060932e-07,9.289330478168267e-07,8.889730338523805e-07,9.156268561127945e-07
заинтересоваться,2.340601668038289e-07,2.3528468773292843e-07,2.3173757313088572e-07,2.860132610749133e-07,2.8744062774421764e-07,2.575987423369952e-07,2.959641278721392e-07,2.5291700467278133e-07,2.872007200949156e-07,3.5089814787170326e-07,3.17086517043208e-07,3.5530274544726126e-07,2.942667833849555e-07,2.948674193703482e-07,3.35527175820971e-07,4.80443986816681e-07,3.051698342915188e-07,3.1192647043098987e-07
заинтересовываться,2.525829323474227e-09,5.096419286587661e-09,1.5872436698316505e-09,0.0,4.636139028235675e-09,8.282917685065172e-10,4.982561030431043e-09,5.161571614564764e-09,3.66639207882713e-09,7.797736678583078e-09,8.251322292096575e-09,8.31812396739906e-09,6.637596250413935e-09,3.2763045609840447e-09,3.8566341231671686e-09,7.848559135936739e-09,7.076402130934412e-09,9.638177367321532e-09
залюбоваться,8.672013507293741e-08,7.304867466473297e-08,7.777494204219693e-08,5.736424313340649e-08,7.263284373948409e-08,5.2182382859200516e-08,8.071749135751816e-08,8.387554117916807e-08,8.677127993905742e-08,7.240755195425663e-08,7.897693876657286e-08,7.24865074630543e-08,7.190729434114473e-08,5.2420872975744714e-08,5.399287772434036e-08,7.848559135936739e-08,5.661121704747529e-08,5.344807618712366e-08
засиять,3.5361608752282336e-08,3.1427919822135664e-08,2.857038694514813e-08,3.3933776677486094e-08,3.477104471016901e-08,2.8990211120571985e-08,4.982560852795359e-08,5.548689330225898e-08,4.6440966627869784e-08,4.901434280668582e-08,3.536280956950577e-08,4.2778925291031555e-08,2.655038500165574e-08,3.2763047386197286e-08,4.2422975354838854e-08,5.774297306970766e-08,4.776571316256195e-08,4.380989793162371e-08
затрагивать душу,1.5871070013773192e-09,0.0,0.0,0.0,0.0,7.808285684696159e-10,9.387328692156416e-10,0.0,0.0,0.0,2.2254185161330042e-09,1.1219799533890296e-09,0.0,0.0,0.0,5.274766734508773e-10,1.6702635941001631e-09,0.0
затронуть душу,5.5548743382871635e-09,8.005343055117464e-09,4.482292315088898e-09,3.810312509955338e-09,6.55924070613878e-09,4.684971521839998e-09,7.509862953725133e-09,7.288885495171371e-09,6.918014161527708e-09,2.096721241073851e-09,3.3381277741995063e-09,5.609899655922845e-09,6.269527119684426e-09,2.0621020446753846e-09,5.460947249957826e-09,4.219813387607019e-09,6.6810543764006525e-09,5.7874816050684785e-09
затронуть за живое,2.525829323474227e-09,1.6988064288625537e-09,7.936218349158253e-10,4.847682699704592e-09,7.726898565429963e-10,1.6565835370130344e-09,3.9860488243448344e-09,1.290392903641191e-09,0.0,0.0,0.0,1.1883034556348093e-09,2.21253215748618e-09,3.2763045609840447e-09,9.641585307917921e-10,5.606113906431176e-10,3.538201065467206e-09,0.0
затронуть сердце,6.348428005509277e-09,8.005343055117464e-10,5.976389605422128e-09,1.5241249373687538e-09,2.1864134946980585e-09,2.342485760919999e-09,4.693664124033603e-09,2.429628498390457e-09,1.153002360254618e-09,2.096721241073851e-09,7.78896502851012e-09,2.243959906778059e-09,4.179684598426547e-09,0.0,3.6406313519421474e-09,3.69233665864499e-09,8.351317970500816e-10,5.7874816050684785e-09
зауважать,1.6838861416346163e-09,8.494032144312769e-09,3.174487339663301e-09,1.6158941962274298e-09,8.499588588506413e-09,9.939501666167416e-09,5.979073236517252e-09,1.548471573187271e-08,1.09991766805706e-08,1.113962344589936e-08,7.072562091536838e-09,2.3766069112696186e-09,1.9912789639420225e-08,1.0921015203280149e-08,1.5426536492668674e-08,1.9060786726754486e-08,9.730053207590572e-09,8.761979586324742e-09
зацепить за живое,1.6838861416346163e-09,0.0,1.5872436698316505e-09,2.423841349852296e-09,7.726898565429963e-10,0.0,9.965122060862086e-10,1.290392903641191e-09,3.66639207882713e-09,3.341887211405492e-09,0.0,1.1883034556348093e-09,1.10626607874309e-09,2.1842030406560298e-09,1.9283170615835843e-09,2.2424455625724704e-09,8.845502663668015e-10,8.761979475302439e-10
зашибиться,6.735544566538465e-09,6.795225715450215e-09,4.761731009494952e-09,4.039735657102028e-09,4.636139028235675e-09,7.454626249625562e-09,5.979073236517252e-09,2.580785807282382e-09,4.888522919799243e-09,7.797736678583078e-09,2.3575206231640777e-09,0.0,2.21253215748618e-09,5.4605076016400744e-09,0.0,2.2424455625724704e-09,5.307301709223111e-09,8.761979475302439e-10
излечение,3.3004167221406533e-07,2.870982882541284e-07,3.3094030982283584e-07,3.328742081976088e-07,3.8402686186600477e-07,4.066912708822201e-07,4.613851558588067e-07,4.5679908566853555e-07,4.937407993566012e-07,4.734339995593473e-07,4.679678511365637e-07,4.3729568233175087e-07,4.259124466443609e-07,5.253008339423104e-07,4.637602444290678e-07,5.292171749715635e-07,4.997709197596123e-07,4.78404103887442e-07
излечивание,8.419430486128476e-09,8.494032144312769e-10,2.380865504747476e-09,2.423841349852296e-09,6.954208764398118e-09,6.626334148052138e-09,3.9860488243448344e-09,2.580785807282382e-09,4.888522919799243e-09,2.227924733588793e-09,1.296636309433552e-08,2.3766069112696186e-09,4.42506431497236e-09,4.3684060813120595e-09,6.749109715542545e-09,2.8030568977044368e-09,3.538201065467206e-09,5.257187574159161e-09
излечиваться,1.0945259809602703e-08,1.0192838573175322e-08,2.380865460338555e-08,1.4543047655024566e-08,3.2452973641738936e-08,2.0707293657551418e-08,3.587443941910351e-08,2.838864432419541e-08,5.621801335564669e-08,2.784905994701603e-08,3.0647768767266825e-08,2.3766070000874606e-08,2.8762917381186526e-08,1.7473624325248238e-08,2.4103963269794804e-08,3.1394236543746956e-08,1.8575555316147074e-08,2.1028750296636645e-08
излечиться,9.934927902577328e-08,9.513316001630301e-08,1.1348792128273999e-07,1.3977485480154428e-07,1.823548103629946e-07,1.83880771942313e-07,2.0328849359430023e-07,2.232379756605951e-07,2.676466408502165e-07,2.495275737146585e-07,2.640423133470904e-07,2.412255923900375e-07,2.2567827784314431e-07,2.3152551875682548e-07,2.3718300212749455e-07,3.54306394001469e-07,2.069847653274337e-07,2.1291610607931943e-07
инстинкт,1.7200896991198533e-06,1.7990359992836602e-06,2.1586513412330532e-06,2.3212319320009556e-06,2.984128286698251e-06,2.8841118364653084e-06,3.6970602650399087e-06,3.703427637447021e-06,4.785863893630449e-06,4.048139089718461e-06,4.28715111411293e-06,4.1091534512816e-06,3.608639872254571e-06,4.033131062897155e-06,3.678264874906745e-06,4.993365564587293e-06,3.940671376767568e-06,3.978814675065223e-06
интерес,9.263815445592627e-05,9.464730101171881e-05,9.334817877970636e-05,9.626123937778175e-05,9.500221494818106e-05,9.04478074517101e-05,8.737917232792825e-05,8.464202983304858e-05,7.907063263701275e-05,7.391585677396506e-05,7.862449274398386e-05,7.998233195394278e-05,8.025739225558937e-05,7.831132097635418e-05,7.603932317579165e-05,6.279688386712223e-05,7.71548948250711e-05,7.569912122562528e-05
интересоваться,1.5542268556600902e-06,1.6410469925176585e-06,1.7046996845238027e-06,1.8534306036599446e-06,2.049173417617567e-06,2.010264097407344e-06,1.910313812913955e-06,1.9059102669416461e-06,1.978629597942927e-06,2.1276680399751058e-06,2.0286465769459028e-06,2.150829232050455e-06,2.091949227178702e-06,2.0334930468379753e-06,1.9051772142120171e-06,2.4313715130119817e-06,2.0247355223546037e-06,2.1799805836053565e-06
интуитивный,1.6754667342411267e-07,2.0130856626110472e-07,1.4920090052328305e-07,2.116821349318343e-07,2.1326239618701948e-07,2.26951939907849e-07,2.082710466311255e-07,2.8259603368496755e-07,2.798679474835808e-07,2.4395777131758223e-07,2.935113059265859e-07,2.946992481156485e-07,2.898417221786076e-07,2.872226900763053e-07,2.8153428388577595e-07,2.9992708050485817e-07,3.113617026428983e-07,3.1981224424271204e-07
интуиция,1.6510504110556212e-06,1.647842282181955e-06,1.614226789570239e-06,1.976238536371966e-06,1.9409969809203176e-06,2.0566485545714386e-06,2.6278025870851707e-06,2.583366494945949e-06,2.864674343072693e-06,3.2616817406960763e-06,3.0376652375707636e-06,3.0622579743067035e-06,3.061038341911626e-06,2.9377531518548494e-06,3.1065187613421585e-06,3.992674464825541e-06,3.186150024703238e-06,3.112255171799916e-06
искреннее участие,5.3168083269383715e-08,5.123419555275177e-08,4.108767726052065e-08,6.629943527514115e-08,4.591468538706067e-08,4.841137268840612e-08,2.9100718279551074e-08,3.158517003498673e-08,5.1885105989413205e-08,5.765983246419637e-08,4.4508368546303245e-08,5.4977018493218566e-08,5.015621695747541e-08,4.227309347015762e-08,5.5519628006095445e-08,5.538505121194248e-08,5.177817286039499e-08,5.043376916091802e-08
исцеление,4.4117817310507235e-07,4.5867773224017583e-07,5.02362638599152e-07,5.518278953786648e-07,6.057888413124601e-07,7.943318109937536e-07,1.1529646144481376e-06,1.615571932234161e-06,1.8283075178260333e-06,2.0697420950455125e-06,1.4640203289673082e-06,1.3736787423113128e-06,1.6096171293611405e-06,1.4372055829880992e-06,1.8184030068368884e-06,2.1179898794798646e-06,1.9300887288409285e-06,1.8645491763891187e-06
исцелиться,7.24071043123331e-08,6.965106535972154e-08,5.872801622786028e-08,7.433113324850638e-08,9.11774051814973e-08,1.209305935390148e-07,1.4549078741765697e-07,1.4194321806826338e-07,1.6620977305592533e-07,1.7043623756762827e-07,1.4734503395175125e-07,1.7468060775627237e-07,1.4823964988863736e-07,1.5617051474237087e-07,1.5908615580428886e-07,2.489114478976262e-07,1.4771988787742885e-07,1.5596323521549493e-07
исцеляться,1.6838860972256953e-08,1.1891645002037876e-08,1.1904327301692774e-08,3.2317883924548596e-09,1.6999177177012825e-08,1.6565834926041134e-08,1.8933732803816383e-08,1.8065501095065883e-08,3.055326658341073e-08,2.450717140334291e-08,2.946900856670709e-08,1.901285529015695e-08,2.3231587320537983e-08,2.948674193703482e-08,2.6032280331378388e-08,3.9803410345484735e-08,2.5651957002992276e-08,2.6285938758974225e-08
культ,6.152078185550636e-06,6.045202553650597e-06,6.411670710804174e-06,8.160265679180156e-06,9.412908184458502e-06,9.10706785361981e-06,9.081215466721915e-06,9.263731044484302e-06,1.0389333510829601e-05,9.932088687492069e-06,1.0413168638478965e-05,9.500486157776322e-06,9.803729881241452e-06,9.938124094333034e-06,9.696542292658705e-06,8.021227586141322e-06,9.404538104718085e-06,1.0129724614671431e-05
культовый,1.9027913822355913e-07,2.607667966003646e-07,2.777676400000928e-07,2.108741909978562e-07,3.3302933388767997e-07,3.6941813164048654e-07,2.6008967779489467e-07,2.787248547519994e-07,3.43418747661417e-07,3.887728610152408e-07,2.9704759185733565e-07,3.7075068348713103e-07,4.0489339880878106e-07,5.27485042312037e-07,4.53154513024856e-07,4.288677075692249e-07,5.271919576443906e-07,5.520047352547408e-07
лакомый,1.7091444703964953e-07,1.9111571702978836e-07,1.936437286076398e-07,2.149139248786014e-07,2.1867123223273666e-07,2.0624464980301127e-07,2.6606875280776876e-07,2.787248547519994e-07,3.226425064895011e-07,3.631517415669805e-07,3.1590775506629143e-07,3.671857768949849e-07,3.086482252001588e-07,3.4619617395037494e-07,2.911758656409802e-07,5.056714940110396e-07,3.3436000990150205e-07,3.618697519414127e-07
легкая атмосфера,1.5871070013773192e-09,8.005343055117464e-10,0.0,3.810312509955338e-09,1.4576090334728065e-09,2.342485760919999e-09,0.0,1.2148142491952285e-09,0.0,1.0483606205369256e-09,1.1127092580665021e-09,0.0,2.0898422992132737e-09,2.0621020446753846e-09,0.0,2.637383422765538e-09,1.6702635941001631e-09,3.3071323457534163e-09
легко дышать,4.3645442815432034e-08,2.24149605543289e-08,2.539965571202174e-08,3.4292810369151994e-08,3.862663788822829e-08,3.045231267151394e-08,4.881410831103494e-08,3.158517003498673e-08,3.459006947537091e-08,3.2499180235845415e-08,3.004315018984016e-08,5.1611078077939965e-08,1.5673817799211065e-08,2.680732613669079e-08,3.003520987476804e-08,4.3780563174777853e-08,3.758093214401015e-08,2.4803492593150622e-08
легко дышаться,0.0,0.0,7.47048700677766e-10,0.0,0.0,7.808285684696159e-10,2.8161986076469248e-09,0.0,0.0,0.0,1.1127092580665021e-09,0.0,0.0,2.0621020446753846e-09,0.0,5.274766734508773e-10,0.0,2.4803492593150622e-09
легко на душе,5.977796035949723e-08,6.880166125711185e-08,7.063234619408831e-08,8.32185520494022e-08,6.490594728347787e-08,6.295017129787084e-08,5.2815146034390636e-08,6.710043010116351e-08,6.966145349451836e-08,7.686340097734501e-08,8.958578234796732e-08,5.703856587047085e-08,7.301355964273171e-08,5.569717842490718e-08,4.7243766232440976e-08,7.624314690701794e-08,6.103396543721828e-08,6.22100557734484e-08
легкое настроение,9.52264223030852e-09,4.002671527558732e-09,3.7352436699222835e-09,1.1430937085776804e-08,4.372826989396117e-09,4.684971521839998e-09,9.387328248067206e-09,7.288885495171371e-09,1.153002360254618e-09,5.2418029916623254e-09,1.1127092580665021e-09,5.609899655922845e-09,7.31444815826876e-09,7.217357378408451e-09,4.550789078905382e-09,6.857196588327952e-09,2.505395446661396e-09,3.3071323457534163e-09
лелеять,2.5258290747842693e-07,2.964417262774077e-07,2.864974817384791e-07,3.39337788091143e-07,4.2266134414603584e-07,4.10832711850162e-07,4.095665246950375e-07,4.2066807282026275e-07,4.069695194175438e-07,4.5115476154933276e-07,4.396775921122753e-07,4.1234130776501843e-07,4.95607196171477e-07,4.969061819792842e-07,4.6858104951752466e-07,6.424606340260652e-07,4.882717234977463e-07,4.5299432827050623e-07
ликование,8.175267112164875e-07,7.534206361015094e-07,7.364810699073132e-07,7.950199574224825e-07,8.901387218429591e-07,9.1857555162278e-07,1.044344799083774e-06,1.0181199741055025e-06,1.051032427312748e-06,1.0883412642215262e-06,1.215301836055005e-06,9.078638640858117e-07,1.0454214134369977e-06,9.959966291717137e-07,9.477678304392612e-07,1.1139347861899296e-06,1.0013109204010107e-06,8.998553084893501e-07
ликовать,1.7344027014587482e-07,1.809228820093267e-07,2.0396080913087644e-07,2.536953900289518e-07,2.766229556527833e-07,2.965284409128799e-07,2.3119082470657304e-07,2.929191964540223e-07,3.0797693284512206e-07,3.02997761991719e-07,3.3241039432141406e-07,2.0795310717858229e-07,2.9316049676708644e-07,2.719332883316383e-07,2.670719254638243e-07,3.229121716685768e-07,2.1848391895673558e-07,2.3744964039451588e-07
льстить,2.5763458211258694e-07,3.0833336950308876e-07,2.47610017822808e-07,3.3125832032965263e-07,3.5080120142083615e-07,4.050346831263596e-07,3.906327776803664e-07,3.8711786487510835e-07,4.375228002118092e-07,5.491834258464223e-07,5.033306251789327e-07,4.5868512188462773e-07,4.170623242316651e-07,4.149985670665046e-07,3.7891430793024483e-07,5.594901608674263e-07,4.0512401255909936e-07,4.10936848993515e-07
любить,1.1489996722957585e-05,1.2179592886241153e-05,1.1671796528389677e-05,1.3542001397581771e-05,1.4592247680411674e-05,1.5787241864018142e-05,1.546088606119156e-05,1.6616389984847046e-05,1.9727634935406968e-05,2.135020258720033e-05,1.8246031686430797e-05,1.8631410057423636e-05,1.8826436644303612e-05,1.868913386715576e-05,1.9927229004679248e-05,2.461476469761692e-05,1.955298284883611e-05,1.8345832359045744e-05
любование,3.0815115792393044e-07,3.338154499488155e-07,2.960209428692906e-07,3.401457320251211e-07,3.260751100242487e-07,3.594786335270328e-07,3.6571998407453066e-07,3.1872704653324035e-07,3.3241954611185065e-07,3.65379662525811e-07,3.760245306239085e-07,3.992699646460096e-07,3.9272444496418757e-07,3.9097233184293145e-07,3.6252362178856856e-07,3.4533661619207123e-07,3.6443469753066893e-07,3.163074495660112e-07
любоваться,1.5626463891749154e-06,1.5926310652503162e-06,1.68724000104703e-06,1.6498279364896007e-06,1.849819568633393e-06,1.8876769445341779e-06,1.6761334791226545e-06,1.7820326547735021e-06,2.0397362732182955e-06,2.254659875688958e-06,1.9567421531974105e-06,1.8822727270162432e-06,2.0266795672796434e-06,1.8587568320072023e-06,1.852148557190958e-06,2.768859758361941e-06,1.9194740161765367e-06,1.946911879713298e-06
любовный,3.5193221492590965e-07,4.7056937546585687e-07,4.3093666590721114e-07,4.944636202708352e-07,5.478370894707041e-07,5.814608243781549e-07,6.686597089355928e-07,6.297117352005444e-07,8.945996796683175e-07,9.969962775357999e-07,9.170755106424622e-07,9.672789929027203e-07,1.083034476323519e-06,9.872597956928075e-07,1.0258646625516121e-06,1.303421527154569e-06,1.1702600204444025e-06,1.0864854402825586e-06
любовь,4.6631015720777214e-05,4.833953789784573e-05,4.824427014682442e-05,5.002566103939898e-05,5.194098412175663e-05,5.645222699968144e-05,5.775784666184336e-05,5.989874989609234e-05,7.164741691667587e-05,7.656820525880903e-05,6.806515739299357e-05,6.972013943595812e-05,7.110857404768467e-05,7.004629878792912e-05,7.439736509695649e-05,8.701137267053127e-05,7.530883885920048e-05,6.903388566570356e-05
любопытный,1.4919231716703507e-06,1.5144859162319335e-06,1.5912117987681995e-06,1.7435498875784106e-06,1.8938628727482865e-06,2.0500222035479965e-06,1.9790732039837167e-06,2.0439822492335225e-06,2.40881968238682e-06,2.3125858206185512e-06,2.5661611289251596e-06,2.600007974251639e-06,2.54994324677682e-06,2.49763616011478e-06,2.343869482501759e-06,2.7139196845382685e-06,2.3803247586329235e-06,2.41743009610218e-06
любопытство,3.0966666599852033e-06,3.24726852340973e-06,3.5022530937567353e-06,3.840172666969011e-06,4.082120540260803e-06,4.371724116936093e-06,4.3079221541120205e-06,4.3266873035463504e-06,4.68809366793721e-06,5.005033017368987e-06,4.347267804405419e-06,4.563085440167924e-06,4.37196376879001e-06,4.227525096212048e-06,3.834458311757771e-06,7.154522791097406e-06,4.543934664980043e-06,4.331046511651948e-06
любопытствовать,6.988127410068046e-08,4.92653882133709e-08,6.1902504455702e-08,7.594702822188992e-08,7.186015693605441e-08,5.5495547712780535e-08,6.576980382533293e-08,9.032750369897258e-08,7.210571340010574e-08,1.002566136776295e-07,7.072561913901154e-08,9.506428000349842e-08,1.0398900940344902e-07,6.661819185183049e-08,6.074198921623974e-08,1.28940612853512e-07,9.022412683634684e-08,7.272443269812356e-08
мажор,6.794480782446044e-07,5.308770028022991e-07,4.6982412982288224e-07,5.704106342818704e-07,6.645132657467911e-07,5.292784521770955e-07,5.072247404314112e-07,6.090654665058537e-07,5.707350396733091e-07,1.0103639169756207e-06,4.915430622531858e-07,3.529261221046909e-07,7.909802661743015e-07,6.781950219192368e-07,6.295955472523929e-07,5.97051155182271e-07,4.281223198177031e-07,6.010718038851337e-07
мажорное настроение,1.2696856011018554e-08,1.2008014138586987e-08,8.217535985011182e-09,9.906812259430353e-09,7.288045278386335e-09,5.465799812753858e-09,7.509862953725133e-09,1.4577770990342742e-08,9.224018882036944e-09,6.290163945266158e-09,2.2254185161330042e-09,8.975839627112236e-09,3.134763559842213e-09,8.248408178701538e-09,1.0921894499915652e-08,4.747290116569047e-09,6.6810543764006525e-09,7.441047777945187e-09
мажорный,2.0206633166708343e-07,2.1829661989158922e-07,1.5951799525737442e-07,2.141059809446233e-07,2.3953384697961155e-07,2.1038610498180788e-07,2.0428500135949434e-07,1.6000872449239978e-07,2.0531795996703295e-07,1.6152453952145152e-07,1.6856272111454018e-07,1.6279757630854874e-07,1.781088343477677e-07,1.9548616592146573e-07,2.1211488387962163e-07,1.6594097473898728e-07,1.9017831220935477e-07,1.8663016021491785e-07
мечта,6.9527659434243105e-06,6.8054187067900784e-06,6.973555173317436e-06,7.083272066665813e-06,7.485819423891371e-06,7.899418960732874e-06,7.730941433692351e-06,7.3874994086509105e-06,8.257937224698253e-06,8.625410373497289e-06,8.468214218737558e-06,7.921230462670792e-06,8.612281817477196e-06,8.05643321655225e-06,8.082541171461344e-06,9.463680726184975e-06,8.500527655996848e-06,8.39047152112471e-06
мечтание,9.345568230401113e-08,1.3165750090138317e-07,1.507881535189881e-07,1.680529919667606e-07,1.9471784185043362e-07,1.8719393324317934e-07,1.3751868266353995e-07,1.561375455594316e-07,2.077622269780477e-07,2.0274114831408951e-07,1.4616627197483467e-07,2.067647955072971e-07,1.6040857531152142e-07,1.8019674996594404e-07,1.87046751420894e-07,2.0686560731064674e-07,2.414822120044846e-07,2.0765891406426817e-07
мечтательность,2.4500542394889635e-07,3.040863418846129e-07,2.745931624303921e-07,2.8116559747104475e-07,3.3766545470825804e-07,4.21600503841546e-07,3.9262582163246407e-07,3.2388862791776774e-07,3.9230397419487417e-07,4.5672456394640903e-07,4.231749528571527e-07,4.1709452602844976e-07,4.4803775267610035e-07,4.4011690647494106e-07,4.820792582904687e-07,4.3223138845860376e-07,4.909254016638442e-07,3.723841359715152e-07
мечтательный,1.9448884813755285e-07,1.826216902145461e-07,1.8015215630384773e-07,2.0117882115755492e-07,2.2871620330988662e-07,2.3937633386594825e-07,2.541106027820206e-07,2.1420521534309955e-07,2.505368001948227e-07,2.7069285124525777e-07,2.498971980458009e-07,2.946992481156485e-07,2.5665372049843427e-07,2.2934132459795364e-07,2.6032279265564284e-07,3.290788868071104e-07,2.5563502958902973e-07,2.470878257554432e-07
мечтаться,8.419430486128476e-09,2.5482096432938306e-09,7.936218349158253e-10,2.423841349852296e-09,6.18151885234397e-09,9.111209564593992e-09,8.968609854775877e-09,3.871178932968178e-09,0.0,1.2253585701671454e-08,5.893801446887892e-09,4.753213822539237e-09,5.5313305047377526e-09,7.644710642296104e-09,4.820792653958961e-09,6.727336909762016e-09,2.6536508546115556e-09,4.380989793162371e-09
милосердие,1.048219132826489e-06,9.691690365798422e-07,1.3078887377560022e-06,1.7354703913952108e-06,2.6565078314888524e-06,2.7681510346155846e-06,2.9506727514672093e-06,3.2827595077833394e-06,3.4855167996283853e-06,3.416522531551891e-06,2.9645821086887736e-06,3.353392457938753e-06,3.0521880489686737e-06,2.870042862923583e-06,2.8568017569341464e-06,3.3176982014992973e-06,3.1613826649845578e-06,3.1026170290715527e-06
милосердность,8.419430708173081e-10,3.3976128577251075e-09,1.5872436698316505e-09,8.079470981137149e-10,8.499588588506413e-09,4.1414587315102835e-09,1.9930244121724172e-09,5.161571614564764e-09,3.66639207882713e-09,1.1139623667943965e-09,1.1787603115820389e-09,2.3766069112696186e-09,3.3187981252069676e-09,0.0,3.8566341231671686e-09,4.484891125144941e-09,2.6536508546115556e-09,2.6285937870795806e-09
милосердный,2.567926458141301e-07,2.344352907357461e-07,2.690377982617065e-07,4.152848021021782e-07,4.0566217762716406e-07,4.5970193696120987e-07,4.5839561835236964e-07,4.19377698790413e-07,5.132948786013003e-07,5.892861167922092e-07,5.304421506480139e-07,4.5868512188462773e-07,4.801194677384046e-07,4.4011690647494106e-07,4.0108994880938553e-07,5.925662662775721e-07,4.962327011526213e-07,4.512419309321558e-07
милость,4.929576789436396e-06,5.007232175557874e-06,5.532338036573492e-06,6.003047019476071e-06,6.647450845775893e-06,7.519232894992456e-06,7.931240361358505e-06,9.379866241943091e-06,1.0760861187009141e-05,1.123319634643849e-05,9.301597856392618e-06,9.325805876869708e-06,8.342352884938009e-06,8.305431947519537e-06,8.572333172196522e-06,1.1919159078388475e-05,9.752166988619138e-06,8.791770596872084e-06
мягкий,4.286332114133984e-06,4.3616855691652745e-06,4.506184723140905e-06,4.5115766624803655e-06,4.598277428158326e-06,5.151146524440264e-06,4.645739863917697e-06,4.322816039348254e-06,5.1158390306227375e-06,5.182153017813107e-06,4.863565209234366e-06,4.550013727566693e-06,4.517990873864619e-06,4.92646995553514e-06,4.600000465870835e-06,6.277165539358975e-06,4.6668869799759705e-06,4.628077476809267e-06
мягкость,1.432987119187601e-06,1.7149451423392748e-06,1.6983507293844013e-06,1.6134703173520393e-06,1.6566471003898187e-06,1.7327863588434411e-06,1.606377622920263e-06,1.4581439700123155e-06,1.7830886918090982e-06,1.817986571950314e-06,1.6337618262696196e-06,1.6695663589416654e-06,1.7501129150332417e-06,1.732072973936738e-06,1.8347936929785646e-06,1.920654540299438e-06,1.775292389538663e-06,1.686681002865953e-06
на одном дыхании,4.2939097966154804e-07,3.8987607808849134e-07,4.079216182617529e-07,4.395232338083588e-07,4.118437004763109e-07,3.876405401115335e-07,3.418036840230343e-07,3.3421176226511307e-07,3.544179207892739e-07,3.932287029329018e-07,4.6443156520581397e-07,4.622500568984833e-07,4.4140017507743323e-07,4.6414314169851423e-07,5.302871954881994e-07,6.592790100512502e-07,5.369220161810517e-07,5.642714882014843e-07
на седьмом небе от счастья,3.6387529434023236e-08,4.057910985011404e-08,3.5311799706505553e-08,5.320012164133914e-08,4.035421596881861e-08,5.460754692876435e-08,5.785782519751592e-08,4.854846480384367e-08,4.0196479034193544e-08,5.464285024459059e-08,4.940582698509388e-08,6.054383305809097e-08,4.630705419117476e-08,6.802837049235677e-08,8.193208600459911e-08,1.7613128022730962e-07,9.21631055916805e-08,1.102768436567203e-07
надежда,9.838105142989662e-06,9.98983159661293e-06,1.0439302059239708e-05,1.189055728900712e-05,1.311486448685173e-05,1.4182839549903292e-05,1.4824115169176366e-05,1.4528533938573673e-05,1.552594949316699e-05,1.5879533748375252e-05,1.5277912098099478e-05,1.4711196854477748e-05,1.4422390449908562e-05,1.4441950952459592e-05,1.3979334653413389e-05,1.653635445109103e-05,1.4084694157645572e-05,1.3593335097539239e-05
надеяться,8.802514457784127e-06,9.328995474788826e-06,9.638537449063733e-06,1.1270053619227838e-05,1.2277268979232758e-05,1.328165853919927e-05,1.3927254258305766e-05,1.462015188735677e-05,1.4125386769592296e-05,1.431330201739911e-05,1.4129799637885299e-05,1.4101597116678022e-05,1.3779650544165634e-05,1.3223165296949446e-05,1.3032530659984332e-05,1.5394389265566133e-05,1.308515220443951e-05,1.314997916779248e-05
налюбоваться,1.93646911839096e-07,2.1320020948678575e-07,1.904692368270844e-07,2.2380135078492458e-07,2.124897093835898e-07,2.2032561730611633e-07,1.7239661076473567e-07,1.9872051382208156e-07,2.5664743930065015e-07,2.4841361323524325e-07,1.9685296592797386e-07,2.0082327978343528e-07,1.725775149452602e-07,1.518021122137725e-07,1.5137288755795453e-07,2.5956308036256814e-07,1.9725470679077262e-07,1.612204272305462e-07
