word,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002
меценатство,4.209715243064238e-08,4.5018371253036094e-08,4.9204555097048797e-08,4.443709045176547e-08,7.186015693605441e-08,8.365746850813593e-08,1.3253612962671468e-07,2.077532599287224e-07,2.713130129450292e-07,1.8825963365998177e-07,1.5559636779016728e-07,1.9131685746742733e-07,2.112968218170863e-07,2.3589393549627857e-07,2.487529116024234e-07,1.620166898419484e-07,2.0256200627954968e-07,2.015255233800417e-07
мирный,4.143201749684522e-06,3.899609964719275e-06,4.02842442781548e-06,3.621218866101117e-06,3.672594857562217e-06,3.876405571645591e-06,4.004982656624634e-06,4.475082732824376e-06,4.05869604946929e-06,4.448051640792983e-06,5.053345375927165e-06,4.729447937279474e-06,4.89412104798248e-06,4.85657528770389e-06,4.9114237299363595e-06,4.478163646126632e-06,4.424520284374012e-06,4.471238298719982e-06
много возможностей,1.1030393665123484e-07,1.3769189877166355e-07,1.2774532365256164e-07,1.4784012591917417e-07,1.6325220997259748e-07,1.3976831780837529e-07,1.4644233203853219e-07,1.7857769307738636e-07,1.7871536783786723e-07,1.5620572924035514e-07,1.4131407510831195e-07,1.9971243148120266e-07,1.7136706276232871e-07,1.9383759308766457e-07,1.665588911237137e-07,2.2101272634245106e-07,1.8873979001909902e-07,1.6204948849463108e-07
много делать,6.348428005509277e-09,5.603740138582225e-09,1.3446876501177485e-08,7.620625019910676e-09,1.6762504273515333e-08,1.0150771778683065e-08,1.5019725907450265e-08,1.3362956963192119e-08,9.224018882036944e-09,2.0967211966649302e-08,1.0014383100553914e-08,1.121979931184569e-08,9.404290679526639e-09,1.134156146775922e-08,2.093362994060044e-08,1.4241869905617932e-08,1.252697678921777e-08,1.5708877754150308e-08
много нового,9.173478474622243e-07,9.006010941448039e-07,8.904820560928783e-07,9.068543249668437e-07,8.432268145952548e-07,7.246089239743014e-07,6.571129915755591e-07,6.523552542603284e-07,7.31003524379048e-07,6.793376883251767e-07,7.188101562860538e-07,7.158232051551749e-07,7.147260703277425e-07,7.650398856640095e-07,7.74544332671212e-07,7.574565188406268e-07,7.449375516443979e-07,7.606404324178584e-07
много нужного,7.14198167273139e-09,1.0406946415741913e-08,1.0458681920511026e-08,9.906812259430353e-09,1.2389676840030006e-08,6.246628547756927e-09,5.6323972152938495e-09,1.3362956963192119e-08,1.6142033487653862e-08,1.7822131326283852e-08,5.563546068287906e-09,1.907365998476962e-08,8.359369196853095e-09,1.0310509779287713e-08,1.0011736328863208e-08,1.2659439718731846e-08,1.3362108752801305e-08,1.0748180123698603e-08
много разнообразных,1.0078129264456948e-07,1.2248175096374325e-07,8.964584452542113e-08,1.0592668076014888e-07,9.182937077412134e-08,1.0150771601047381e-07,1.1077047901153492e-07,1.0933328553619504e-07,1.0031120467601795e-07,1.174163912764925e-07,1.1349634121415875e-07,8.751443658638891e-08,7.941400781419361e-08,9.691879654383229e-08,9.101578513082131e-08,1.207921513923793e-07,1.2109410363336792e-07,9.011935730995901e-08
много сделать,2.0235614783814526e-07,2.1774533820462239e-07,1.9199151779503154e-07,1.6841580929849442e-07,1.6325220997259748e-07,1.592890299662031e-07,1.4174865725635755e-07,1.1662216792274194e-07,1.591143217183344e-07,1.8555982705947827e-07,1.446522048809129e-07,1.5371125527963159e-07,1.7345691105674632e-07,1.3403663956523815e-07,1.5563699662379804e-07,1.5244076223552838e-07,1.6118043788537761e-07,1.314585063028062e-07
модернизаторский,9.261373890012692e-09,5.945822501018938e-09,2.380865504747476e-09,7.271523827512283e-09,7.726898232363055e-09,1.1596084981135846e-08,7.972097648689669e-09,1.6775107525290878e-08,7.33278415765426e-09,1.670943561293825e-08,1.1787602893775784e-08,2.49543727903756e-08,1.1062661009475505e-08,6.552609121968089e-09,1.735485355425226e-08,7.848559135936739e-09,1.8575555316147074e-08,1.1390572929315113e-08
модернизационный,0.0,1.6988064288625537e-09,4.761731009494952e-09,4.039735657102028e-09,7.726898232363055e-09,3.313167074026069e-09,2.6905830452506052e-08,2.193668002803406e-08,4.521883667507609e-08,4.1216608792638e-08,6.129553753453365e-08,7.723972572648563e-08,9.071381867897799e-08,1.190390648275752e-07,1.1569902369501506e-07,8.465232070875572e-08,1.4329714304039953e-07,1.5596323521549493e-07
модернизация,2.8819711133110104e-06,3.077387873418047e-06,3.1602021408616565e-06,3.087165850956808e-06,2.858179868781008e-06,2.5097240268223686e-06,2.2112606075097574e-06,2.3730326574877836e-06,2.6190261905867374e-06,2.6389768663648283e-06,3.0058388347242726e-06,3.5898647183785215e-06,3.2369346172345104e-06,3.6880269362882245e-06,4.480444658838678e-06,3.1685756312072044e-06,4.695192728831898e-06,6.05715649726335e-06
модернизировать,7.560648782600765e-07,9.971993222279707e-07,8.594924452154373e-07,8.596556995144056e-07,8.066882060120406e-07,7.67826463743404e-07,6.995515491325932e-07,7.290719850061578e-07,6.77060427278775e-07,6.806309897910978e-07,8.015570074348943e-07,8.163644906744594e-07,7.832363735360559e-07,7.874052130318887e-07,7.211905881376879e-07,6.637638989559491e-07,9.871580459730467e-07,9.200078352478158e-07
моральная норма,2.4600158354814994e-08,1.2808548888187943e-08,1.9423266550688822e-08,2.2099811758380383e-08,2.4779353680060012e-08,1.7959056464178502e-08,2.1590855325825942e-08,1.9437027987123656e-08,1.2683026184845403e-08,5.2418029916623254e-09,2.0028766201107828e-08,1.570771956949102e-08,1.8808581359053278e-08,2.0621019558575426e-08,1.8203156315621527e-08,1.476934663457996e-08,2.0043163573291167e-08,1.9016010099903724e-08
моральные устои,7.935535251135661e-08,8.565717024566766e-08,1.4791564240113075e-07,1.1354730844459482e-07,1.2754078682064574e-07,9.838439751774786e-08,1.1077047901153492e-07,1.1419253809208385e-07,1.3951328980965627e-07,1.0273934236693094e-07,1.2573615038036223e-07,1.4697937444907438e-07,1.1285148104889231e-07,1.1341560934852168e-07,1.2651193515011983e-07,1.5244076223552838e-07,1.377967464577523e-07,1.4303347484201367e-07
моральный принцип,3.015503224901295e-08,2.7218167275577798e-08,2.83878502926882e-08,1.8289499692514255e-08,2.6965766508624256e-08,2.9671484824689287e-08,4.5059177722350796e-08,6.195552515464442e-08,5.1885105989413205e-08,4.08860643119624e-08,5.5635464235592735e-08,3.814731996953924e-08,4.284176569058218e-08,3.917993751656468e-08,3.003520987476804e-08,2.3736451026934446e-08,4.426198429996475e-08,3.1417755508300615e-08
моральный фактор,8.252956718024507e-08,6.244167849445148e-08,6.947552577685201e-08,7.925449807544283e-08,7.433806104018004e-08,4.606888381886165e-08,6.289510423584943e-08,5.223701293743943e-08,5.995612184506172e-08,4.08860643119624e-08,7.121339251625614e-08,4.7123158708473056e-08,5.120113755197053e-08,5.8769909827560696e-08,4.641804807192784e-08,3.6395888969309453e-08,5.344843501120522e-08,5.208733355743789e-08
моральный,4.11457585869357e-06,3.720386075656279e-06,3.7736717786174268e-06,3.723828285728814e-06,3.8139971820783103e-06,3.735595782927703e-06,3.957150056521641e-06,3.871178705594502e-06,4.149133928876836e-06,4.060392711835448e-06,4.518188234214904e-06,4.1531206989020575e-06,4.148497737332946e-06,4.512563464231789e-06,4.456340775504941e-06,4.132266440137755e-06,4.454595000424888e-06,4.367846941022435e-06
мощнейший,8.251041805351633e-08,7.644629107517176e-08,1.023772142616508e-07,9.856954363840487e-08,1.3367534279495885e-07,1.4412276527764334e-07,1.7538614827117271e-07,2.077532599287224e-07,2.2609418692809413e-07,2.1722266296819726e-07,3.1472899308937485e-07,3.2916005920924363e-07,2.854166609722597e-07,3.090647169301519e-07,3.316705488032312e-07,3.195484907791979e-07,3.432054995755607e-07,3.6712694395646395e-07
мощный,1.0368528819526546e-05,9.78597472567344e-06,1.0101218322233763e-05,9.741418580233585e-06,8.980201528174803e-06,9.120321010414045e-06,8.809168321022298e-06,9.613427209842484e-06,8.779787094681524e-06,9.005271749629173e-06,9.440691428608261e-06,9.526628673484083e-06,9.397730536875315e-06,9.69458506006049e-06,9.01295425137505e-06,9.337542905996088e-06,9.10113794816425e-06,9.41737562243361e-06
на любой вкус,1.2376563063298818e-07,1.5289258215034351e-07,1.6427972582278016e-07,1.268476950144759e-07,1.7926404893842118e-07,1.971334455674878e-07,2.690582903142058e-07,2.5033622819137236e-07,3.1286546686715155e-07,2.495275737146585e-07,3.0647768767266825e-07,3.244068409458123e-07,2.953730415811151e-07,3.7677503428312775e-07,3.162439838888531e-07,3.778520749619929e-07,3.095925933394028e-07,2.979072917241865e-07
наизусть,4.163408448221162e-06,4.553650796879083e-06,4.226829787512543e-06,4.770927716890583e-06,5.2357463573571295e-06,4.899345640296815e-06,4.95465883432189e-06,4.457016984815709e-06,4.900744443148142e-06,5.095263986731879e-06,4.970832378603518e-06,5.177438197279116e-06,5.4981424000288825e-06,5.698585937352618e-06,6.050094725651434e-06,6.361818122968543e-06,5.470943506225012e-06,5.07844333696994e-06
напитаться,4.29390958345266e-08,2.718090286180086e-08,3.730022513082076e-08,4.039735657102028e-08,4.404332187846194e-08,4.3071171518249685e-08,5.480817222291989e-08,7.097160903413169e-08,6.232866667232884e-08,6.126793294924937e-08,4.243537077286419e-08,9.268767087178276e-08,7.080102903955776e-08,8.409181617707873e-08,7.038357097144399e-08,8.689476516110517e-08,5.749576814650936e-08,6.65910420138971e-08
нареканий не вызвало,0.0,0.0,1.5872436698316505e-09,0.0,1.5453797130859925e-09,2.484875416541854e-09,0.0,0.0,1.2221307299498108e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.606113906431176e-10,8.845502663668015e-10,0.0
нареканий не вызывает,1.6838861416346163e-09,8.494032144312769e-10,3.174487339663301e-09,0.0,7.726898565429963e-10,0.0,1.9930244121724172e-09,6.45196429616135e-09,1.2221307299498108e-09,3.341887211405492e-09,5.893801446887892e-09,4.753213822539237e-09,3.3187981252069676e-09,1.0921015203280149e-09,3.8566341231671686e-09,5.6061137954088736e-09,2.6536508546115556e-09,7.0095835802419515e-09
нареканий нет,4.76132111515426e-09,3.2021372220469857e-09,1.494097401355532e-09,3.810312509955338e-09,0.0,5.465799812753858e-09,1.877465738431283e-09,0.0,1.153002360254618e-09,6.290163945266158e-09,6.676255548399013e-09,4.487919813556118e-09,2.0898422992132737e-09,2.0621020446753846e-09,3.6406313519421474e-09,2.637383422765538e-09,3.3405271882003262e-09,3.3071323457534163e-09
натуральность,8.672013507293741e-08,1.1466943306004396e-07,8.650477667515588e-08,9.695364866502132e-08,1.2440307273209328e-07,1.1761743223814847e-07,9.06826116420234e-08,1.238777258549817e-07,1.0632537339461123e-07,9.02309551520375e-08,6.836809518517839e-08,1.307133743466693e-07,1.493459222956517e-07,8.081551072791626e-08,1.031649645710786e-07,9.586455007593031e-08,1.1410698164127098e-07,9.200078210369611e-08
натуральный,1.1231520602450473e-06,1.3369606222113362e-06,1.2951908274771995e-06,1.3492716561813722e-06,1.4835645743005443e-06,1.6309064676534035e-06,1.5097159575816477e-06,1.3781395864498336e-06,1.7207601104018977e-06,1.528356392554997e-06,1.3532168168239878e-06,1.510333731857827e-06,1.4425709196075331e-06,1.337824414804345e-06,1.3295746157382382e-06,1.8438508959661704e-06,1.4312023495222093e-06,1.6560140920773847e-06
начитанность,2.197471360432246e-07,2.3528468773292843e-07,2.5792709834604466e-07,2.561192218308861e-07,3.222116617962456e-07,3.3877134342219506e-07,2.3119082470657304e-07,2.774344807221496e-07,3.874154401728447e-07,3.5312606883053377e-07,3.7130951113795163e-07,4.0164655956687056e-07,3.9272444496418757e-07,3.582092915621615e-07,4.155523356530466e-07,3.380486646165082e-07,3.2020719231695693e-07,3.338314229495154e-07
начитанный,2.929961908648693e-07,2.8370067184368963e-07,2.4284827304654755e-07,3.0782783255745017e-07,3.3843815572254243e-07,3.743878664863587e-07,3.497757745662966e-07,3.7034277511338587e-07,4.0819165292305115e-07,4.16621929844041e-07,3.677732252072019e-07,3.6005593528898316e-07,3.938307315820566e-07,3.942486443975213e-07,3.933766947739059e-07,4.3615565914478793e-07,4.1485407109576045e-07,3.347076074078359e-07
не быть препятствием,1.6838861416346163e-09,8.494032144312769e-10,0.0,1.6158941962274298e-09,0.0,1.6565835370130344e-09,9.965122060862086e-10,0.0,0.0,3.341887211405492e-09,0.0,1.1883034556348093e-09,1.10626607874309e-09,4.3684060813120595e-09,1.9283170615835843e-09,2.2424455625724704e-09,3.538201065467206e-09,3.5047917901209757e-09
не вызвать нареканий,1.6838861416346163e-09,1.6988064288625537e-09,5.555352622366172e-09,1.6158941962274298e-09,3.090759426171985e-09,8.282917463020567e-09,0.0,3.871178932968178e-09,3.66639207882713e-09,5.56981172294968e-09,5.893801446887892e-09,4.753213822539237e-09,7.743862440179328e-09,3.2763045609840447e-09,7.713268246334337e-09,3.363668454881008e-09,7.960952785879272e-09,3.5047917901209757e-09
не вызывать нареканий,3.3677722832692325e-09,8.494032144312769e-10,2.380865504747476e-09,2.423841349852296e-09,4.636139028235675e-09,3.313167074026069e-09,9.965122060862086e-10,3.871178932968178e-09,3.66639207882713e-09,1.1139623667943965e-09,2.3575206231640777e-09,0.0,5.5313305047377526e-09,2.1842030406560298e-09,2.8924755923753764e-09,3.363668454881008e-09,7.076402130934412e-09,7.0095835802419515e-09
независимость,2.0916391804348677e-05,1.9918505131499842e-05,1.7757289242581464e-05,1.768192305462435e-05,1.657187931414228e-05,1.5954556147335097e-05,1.8681614164961502e-05,1.8153246855945326e-05,1.754002005327493e-05,1.671500467637088e-05,1.790772694221232e-05,1.7003434550133534e-05,1.8110682503902353e-05,1.7234453480341472e-05,1.8033621017821133e-05,1.4652139725512825e-05,1.7201849914272316e-05,1.8085602278006263e-05
некурящий,1.0355899604519436e-07,1.1042241965242283e-07,8.01558073248998e-08,1.0018543861178841e-07,1.3135728238466982e-07,1.0187988408461024e-07,9.865470929071307e-08,1.032314287385816e-07,8.432702003347003e-08,1.0137057415704476e-07,9.194330630180048e-08,9.62525774639289e-08,7.522609024590565e-08,8.190761491277954e-08,9.159506220157709e-08,1.1156166834780379e-07,7.518677591633605e-08,8.5867398524897e-08
неопровержимость,2.7784121670038076e-08,4.41689671504264e-08,3.491935984811789e-08,3.3125832743508e-08,4.095256400660219e-08,3.9758006664669665e-08,4.384653706779318e-08,4.258296470993628e-08,2.688687672502965e-08,5.6812080373447316e-08,3.30052891683863e-08,4.396722630417571e-08,3.982557927884045e-08,2.8394639528528387e-08,2.699643886217018e-08,3.643974011424689e-08,3.184381114351709e-08,3.241932233777334e-08
неопровержимый,1.330270009702872e-07,9.59825641189127e-08,1.1983689773842343e-07,1.0907285741268424e-07,1.4603838849325257e-07,1.383247223429862e-07,1.3951171240478288e-07,1.1613536088361798e-07,1.5643273343357578e-07,1.74892093696144e-07,1.638476874177286e-07,1.6873909203241055e-07,1.360707244657533e-07,1.2340747446160094e-07,1.234122919413494e-07,1.4239529377846338e-07,1.4948899718092434e-07,1.3581068003531982e-07
непьющий,2.0459216898416344e-07,2.0045915505306766e-07,2.142778896541131e-07,2.520795021609956e-07,2.7353220843906456e-07,2.0458806204715074e-07,2.1225710611361137e-07,2.0001090206278604e-07,1.9187451982816128e-07,2.3727398001938127e-07,2.0981933346320147e-07,2.1270632544201362e-07,2.289970808533326e-07,2.380781296551504e-07,2.1693567475722375e-07,2.7357836529517954e-07,2.3529037207481451e-07,2.0765891406426817e-07
нет нареканий,1.5871070013773192e-09,5.603740138582225e-09,5.229340960255513e-09,2.286187461564282e-09,5.830436133891226e-09,0.0,9.387328692156416e-10,1.2148142491952285e-09,0.0,1.0483606205369256e-09,1.1127092580665021e-09,3.365939971189391e-09,3.134763559842213e-09,3.093153067013077e-09,9.101578379855368e-10,1.5824299648414808e-09,2.505395446661396e-09,1.6535661728767082e-09
нет ничего лишнего,8.251041805351633e-08,7.389807876734267e-08,5.555352800001856e-08,6.463577051363245e-08,7.572360516405752e-08,6.04652967695074e-08,5.879422104726473e-08,4.9034930782454467e-08,5.255161994455193e-08,7.129359147484138e-08,8.958578234796732e-08,9.149936630592492e-08,6.416343012460857e-08,7.207869856529214e-08,5.977783246180479e-08,8.465232070875572e-08,7.34176737182679e-08,7.798161760774747e-08
неубиваемый,8.419430708173081e-10,0.0,0.0,0.0,0.0,0.0,9.965122060862086e-10,2.580785807282382e-09,1.2221307299498108e-09,2.227924733588793e-09,1.1787603115820389e-09,0.0,5.5313305047377526e-09,2.1842030406560298e-09,3.8566341231671686e-09,1.681834227440504e-09,8.845502663668015e-10,1.7523958950604879e-09
никаких проблем,2.3251116942901717e-07,2.273517480944065e-07,3.481247006220656e-07,4.084654960934131e-07,4.431131515048037e-07,4.497572660966398e-07,4.2618472662070417e-07,4.555553516638611e-07,5.234630862105405e-07,5.252286428003572e-07,5.485656515702431e-07,6.440164952437044e-07,6.102339398239565e-07,6.949284170332248e-07,6.644152108492563e-07,1.0101177849719534e-06,7.800131243129726e-07,7.515458264606423e-07
никто не был задержан,0.0,0.0,0.0,3.4388447645028464e-09,0.0,0.0,1.0618705914566817e-09,2.7519990730695554e-09,3.900230804987359e-09,1.188322329426228e-09,2.506296059578972e-09,0.0,0.0,0.0,0.0,0.0,0.0,9.318951166292777e-10
никто не задержан,1.6838861416346163e-09,0.0,0.0,0.0,1.5453797130859925e-09,0.0,2.989536618258626e-09,0.0,1.2221307299498108e-09,0.0,2.3575206231640777e-09,2.3766069112696186e-09,2.21253215748618e-09,0.0,1.9283170615835843e-09,1.681834227440504e-09,0.0,0.0
нравственность,2.8003025818179594e-06,3.0315200092445593e-06,2.9562413601524895e-06,3.442662546149222e-06,4.11148266721284e-06,4.218490175844636e-06,4.37369226347073e-06,3.644069465735811e-06,3.855822342302417e-06,4.036999598611146e-06,4.685572093876544e-06,4.83045369037427e-06,4.4106827772338875e-06,4.167459337622859e-06,4.245190211804584e-06,3.814960564341163e-06,4.413906026456971e-06,4.215388344164239e-06
нравственный,5.64186029805569e-06,5.711387075280072e-06,5.314091595209902e-06,5.729960776079679e-06,5.966710887150839e-06,5.265450909064384e-06,5.442949714051792e-06,5.049307219451293e-06,5.532585873879725e-06,5.370412509364542e-06,5.9079466154798865e-06,6.003308953950182e-06,5.849934950674651e-06,5.458323357743211e-06,5.752169727202272e-06,4.6452259994111955e-06,5.36568177267327e-06,4.976804120815359e-06
облегчать,4.4117817310507235e-07,4.773646082867344e-07,4.103024764390284e-07,5.485960627993336e-07,5.547913133341353e-07,4.961467539033038e-07,5.062282184553624e-07,5.393842457124265e-07,5.071842679171823e-07,4.5895248490523954e-07,4.915430622531858e-07,4.848278081226454e-07,5.066698918199108e-07,4.5977475338077056e-07,4.6472442249978485e-07,5.572477448367863e-07,4.405060280987527e-07,5.344807618712366e-07
облегчение,2.9888979042880237e-06,3.0136825444060378e-06,3.2078194180940045e-06,3.0192982194421347e-06,3.5281018426758237e-06,3.5517150536179543e-06,4.109616384084802e-06,3.9008577914501075e-06,3.7482750485651195e-06,3.9701617424725555e-06,3.652978193713352e-06,3.6706694572785636e-06,3.904012828570558e-06,3.5416851460468024e-06,3.5519599350664066e-06,5.405975571193267e-06,3.702727326526656e-06,3.6835360788245453e-06
облегчить,5.435584625956835e-06,5.192401658860035e-06,5.19901641382603e-06,5.292861260386417e-06,5.384875748859486e-06,5.5371306189044844e-06,5.854509254277218e-06,5.953872914687963e-06,5.8845594139711466e-06,6.1457303672796115e-06,6.0340739764797036e-06,5.796544428449124e-06,5.760327439929824e-06,5.365494871512055e-06,5.411821803136263e-06,6.12355825069244e-06,5.350644642021507e-06,5.374598003982101e-06
образованная женщина,3.491635425234563e-08,3.6824577165361916e-08,2.7640801647521585e-08,3.505487455868206e-08,3.716903052009002e-08,4.216474280838156e-08,4.2242980669016106e-08,5.223701293743943e-08,6.456813395061545e-08,5.975655881229613e-08,5.2297334462991785e-08,5.4977018493218566e-08,8.568353138116436e-08,4.845939827191614e-08,6.917199613099001e-08,6.013234354895758e-08,5.845922501634959e-08,6.200873059469814e-08
образованный мужчина,7.935535006886596e-10,1.6010686110234928e-09,2.988194802711064e-09,7.620624686843769e-10,2.915218066945613e-09,2.342485760919999e-09,5.6323972152938495e-09,6.074071023931538e-09,6.918014161527708e-09,3.145081972633079e-09,3.3381277741995063e-09,1.1219799533890296e-09,5.224605637010882e-09,1.0310510223376923e-09,1.8203156759710737e-09,5.274766845531076e-09,1.0021581786645584e-08,8.26783086438354e-09
образованный человек,3.737636973255576e-07,4.170783824974933e-07,4.0788859223539475e-07,5.05247442106338e-07,5.451457809613203e-07,5.278400863062416e-07,5.491587558026367e-07,5.976885972813761e-07,6.341513199004112e-07,5.692598392670334e-07,6.453713581322518e-07,6.45138470645179e-07,6.687495215373929e-07,6.732763040417922e-07,6.225479864951922e-07,6.756976063115872e-07,7.524537295466871e-07,6.523318347717577e-07
объединение усилий,7.189594839474012e-07,8.933963044910342e-07,7.425663852700382e-07,7.308179306164675e-07,6.158398377920093e-07,5.270592851047695e-07,3.980227347710752e-07,3.6444427564674697e-07,4.577419474571798e-07,3.323303303659486e-07,3.6051778806722723e-07,3.9605893675798143e-07,3.9080052260942466e-07,4.1757567714739707e-07,4.814734779756691e-07,2.985518108289398e-07,5.127708959662414e-07,5.622125058835081e-07
одуматься,2.2648268327429832e-07,2.2679066091768618e-07,2.1824600082709367e-07,2.60158969922486e-07,2.712141338179208e-07,2.882455305552867e-07,3.278525184668979e-07,2.761440782705904e-07,3.7641626704498776e-07,3.832030586181645e-07,3.7484576864699193e-07,3.469846205916838e-07,2.7767279675572354e-07,2.992358076880919e-07,3.4998953424292267e-07,3.5542763043849845e-07,2.591732197743113e-07,2.514688048904645e-07
оживать,2.685798392576544e-07,2.624655905947293e-07,2.5237173417735903e-07,2.940927572581131e-07,3.0907594350537693e-07,3.503674292915093e-07,3.0592923394578975e-07,2.787248547519994e-07,3.666392274226382e-07,4.2887552353931824e-07,3.2415908890470746e-07,3.659974652236997e-07,4.026808539947524e-07,4.008012695067009e-07,3.8566341231671686e-07,4.260646448983607e-07,3.9627852288504073e-07,3.837747044599382e-07
оживить,1.4902392422300181e-06,1.566299488331424e-06,1.639622723814682e-06,1.7354703913952108e-06,1.8544556041888427e-06,1.794079935280024e-06,1.7877429172585835e-06,1.8013885210166336e-06,1.998183734031045e-06,2.1900500541960355e-06,2.006250042541069e-06,2.0545767256408e-06,2.177131591452053e-06,1.9690589851961704e-06,2.0671559468610212e-06,2.1034138626419008e-06,1.9362805687705986e-06,1.949540546775097e-06
оживление,3.455334308455349e-06,3.363636778885848e-06,3.5530449622456217e-06,3.624450755523867e-06,3.5713724173547234e-06,3.236964175812318e-06,3.3851520129246637e-06,3.3743774565664353e-06,3.5319578728376655e-06,3.5579957966547227e-06,3.826256033789832e-06,3.837031727016438e-06,3.89073784390348e-06,3.900986484950408e-06,3.6339135931484634e-06,3.3468500078015495e-06,3.734571237146156e-06,3.3908861496456666e-06
оживлять,2.323762942069152e-07,2.4123050934576895e-07,2.484036372152332e-07,2.722781857755763e-07,2.897587023653614e-07,3.3462987403254374e-07,3.009466809089645e-07,2.554977811541903e-07,3.59306426389594e-07,3.676075834846415e-07,3.7956081655465823e-07,3.576793403681222e-07,3.4626128808668e-07,3.516566948746913e-07,3.8084260722826e-07,4.4232237428332155e-07,3.6708834727505746e-07,3.1192647043098987e-07
ожить,1.717563833381064e-07,1.826216902145461e-07,1.7300955335031176e-07,2.116821349318343e-07,2.1712584441502258e-07,2.551138607032044e-07,2.351768841890589e-07,2.619497649902769e-07,2.9575562621175777e-07,3.163653161664115e-07,2.9704759185733565e-07,2.840045283392101e-07,3.4958009109686827e-07,2.4790705310806516e-07,2.5839449335762765e-07,3.1226053920363483e-07,2.8040244615112897e-07,2.961548943858361e-07
оказать предпочтение,1.1109748676574327e-08,4.002671527558732e-09,8.217535985011182e-09,6.096499749475015e-09,1.0932067695534897e-08,3.904142786836928e-09,6.571130306554096e-09,6.074071023931538e-09,4.612009441018472e-09,6.290163945266158e-09,0.0,4.487919813556118e-09,5.224605637010882e-09,3.093153067013077e-09,7.281262703884295e-09,7.38467331728998e-09,6.6810543764006525e-09,4.9606985186301245e-09
оказывать предпочтение,1.190330234379644e-08,1.9212823332281914e-08,1.120573056567764e-08,1.3717124325296481e-08,1.311848141227756e-08,2.342485672102157e-08,2.8161986520558457e-08,1.8222213071794613e-08,2.0754042040493914e-08,1.7822131326283852e-08,4.1170242326415973e-08,5.609899744740687e-08,4.1796845096087054e-08,3.2993632714806154e-08,5.278915438111653e-08,3.375850710085615e-08,4.1756589297392566e-08,4.133915609827454e-08
опомниться,1.435512899661262e-06,1.2978881613889826e-06,1.36502956138429e-06,1.5197484799500671e-06,1.3236177665021387e-06,1.3873886928195134e-06,1.487792701482249e-06,1.392333956573566e-06,1.7427583998141927e-06,1.728869619910256e-06,1.5842538232391234e-06,1.3653606174557353e-06,1.3308381312526762e-06,1.3072454976281733e-06,1.3363237485464197e-06,2.159475116059184e-06,1.3188644061301602e-06,1.3239350664662197e-06
оправдание,3.616145477280952e-06,3.728030605998356e-06,3.887159891746705e-06,4.358874775789445e-06,4.7775415623618755e-06,5.058377610112075e-06,5.550572950596688e-06,5.309966581990011e-06,6.187648068589624e-06,6.573492100869771e-06,6.144877715996699e-06,6.0662891883112025e-06,6.038000265107257e-06,5.511836207006127e-06,5.603689260169631e-06,6.2810900089971256e-06,5.779651473858394e-06,5.6286958169948775e-06
оправдать,5.634282842947869e-06,5.672314728144556e-06,5.509322818397777e-06,5.8180271480523515e-06,6.296649644355057e-06,6.122732884250581e-06,5.9940207393083256e-06,5.568045253312448e-06,6.043436314939754e-06,6.129021130618639e-06,6.045861482562032e-06,5.8832902141148224e-06,5.667401183018228e-06,5.458323357743211e-06,5.705890089302557e-06,5.894268269912573e-06,5.6761591622489505e-06,5.525304459297331e-06
оправдывать,9.86757299870078e-07,1.0524105391596095e-06,1.1007534794771345e-06,1.2078809277227265e-06,1.4650199773313943e-06,1.4155506278257235e-06,1.3074239859633963e-06,1.342008658866689e-06,1.4164495496515883e-06,1.3679457424586872e-06,1.2707035921266652e-06,1.3118869901518337e-06,1.2777372830896638e-06,1.1751012607419398e-06,1.2977574215256027e-06,1.3336945130504319e-06,1.2339476143097272e-06,1.269610834242485e-06
опытный,6.333095825539203e-06,5.7555562307243235e-06,5.721219622500939e-06,5.571603196585784e-06,5.662271178152878e-06,5.117186447023414e-06,5.00946680404013e-06,5.52804340259172e-06,6.408853550965432e-06,5.489606337505393e-06,5.685160886059748e-06,5.352118932933081e-06,5.633106866298476e-06,5.3720473260909785e-06,5.3346893764683045e-06,6.1947557696839795e-06,5.428485110314796e-06,5.660238912241766e-06
оригинальность,1.5820110093045514e-06,1.6580351029915619e-06,1.4713748441863572e-06,1.725774950500636e-06,1.8459560351402615e-06,1.80898916823935e-06,1.7688091702439124e-06,1.6891243603822659e-06,1.8723043240242987e-06,2.1042749267508043e-06,1.8718714045462548e-06,2.0236807358742226e-06,2.063186229861458e-06,1.912269681270118e-06,1.9476001398288645e-06,1.8959876797453035e-06,1.9513179267960368e-06,1.9539213553798618e-06
оригинальный,2.2707204152538907e-06,2.346051587664988e-06,2.2356327917805174e-06,2.425457296340028e-06,2.6186460218013963e-06,2.588411689430359e-06,2.551071247580694e-06,2.487877509338432e-06,3.0064416023378726e-06,2.8127549285272835e-06,2.920967972386279e-06,2.8245972316653933e-06,2.9581553917523706e-06,2.8831479994551046e-06,2.8558374651765916e-06,2.6516918296692893e-06,2.904863094954635e-06,2.8511481104942504e-06
