word,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002
занимательный,1.6165307670235052e-07,1.6648303358124394e-07,1.809457756962729e-07,1.8178809568780707e-07,2.0244473830643983e-07,1.880222271211096e-07,1.7937219354280387e-07,1.548471431078724e-07,1.7354255987811484e-07,2.1722266296819726e-07,2.2160693902151252e-07,2.5786184210119245e-07,2.389534756730427e-07,1.9111776339286735e-07,2.053657652822949e-07,2.2312333669560758e-07,1.9017831220935477e-07,2.1203990741014422e-07
занятность,4.209715243064238e-09,1.0192838573175322e-08,6.348974679326602e-09,3.2317883924548596e-09,6.954208764398118e-09,9.939501666167416e-09,8.968609854775877e-09,9.032750547532942e-09,3.66639207882713e-09,1.113962344589936e-08,1.8860164985312622e-08,5.9415175002186515e-09,5.5313305047377526e-09,7.644710642296104e-09,7.713268246334337e-09,7.848559135936739e-09,5.307301709223111e-09,4.380989793162371e-09
занятный,1.3723672509513563e-07,1.282598844909444e-07,1.2142413652327377e-07,1.3573510670994438e-07,1.3753879102296196e-07,1.4329447139971307e-07,1.743896405059786e-07,1.380720391352952e-07,1.5887700044459052e-07,1.670943561293825e-07,1.5206008185941755e-07,1.6873909203241055e-07,1.736837731414198e-07,1.8456515249454242e-07,1.6390694668189099e-07,2.399416700882284e-07,1.62757245902867e-07,1.8838255755326827e-07
запас прочности,2.864728116946935e-07,2.777854035684868e-07,2.9359014774854586e-07,3.124456213754456e-07,3.367076999438723e-07,2.990573477745784e-07,2.975783104375296e-07,2.563258192367357e-07,2.5481352849965333e-07,2.40074570001525e-07,2.959806693070277e-07,3.018126051301806e-07,2.6645489015209023e-07,2.979737416808348e-07,3.4494982514843286e-07,2.8167255550215486e-07,3.474148400073318e-07,3.2905967373153544e-07
заслуга,6.962869065318955e-06,5.982346920063719e-06,5.6529684115957934e-06,5.53847758055781e-06,5.46832598047331e-06,4.820657977688825e-06,4.82610857943655e-06,4.348623861005763e-06,4.823749804927502e-06,5.0384519454382826e-06,5.562570095207775e-06,5.582649464486167e-06,5.479335868585622e-06,5.467060418595793e-06,5.503417014551815e-06,4.889091997029027e-06,5.6133558246074244e-06,5.3526932788372505e-06
заслуживать,8.756207847682163e-08,1.0532599503676465e-07,8.412391139245301e-08,1.32503330974032e-07,1.483564489035416e-07,1.0022330343417707e-07,1.2257099513135472e-07,1.561375455594316e-07,2.0042944015585817e-07,1.982853063964285e-07,1.449875242087728e-07,1.3546659261010063e-07,1.6483365072872402e-07,1.5398632058349904e-07,1.6197863317302108e-07,1.9341092638569535e-07,1.5125809227356513e-07,1.8663016021491785e-07
заслужить,1.2410240515237092e-06,1.325918447037111e-06,1.2666204156630556e-06,1.3775497791357338e-06,1.545379745948594e-06,1.4727028201377834e-06,1.5734927956145839e-06,1.5820216958672972e-06,2.038514139712788e-06,1.9572319160943152e-06,1.8046820287054288e-06,1.7872083617476164e-06,1.7965761571758776e-06,1.6676390259817708e-06,1.761517637532961e-06,2.3893258003226947e-06,1.8133280264009954e-06,1.8154821646021446e-06
заставить задуматься,5.237453137851844e-08,6.404274444093971e-08,6.424618703704255e-08,7.696831261227999e-08,7.57956684083183e-08,7.652119649037559e-08,6.007890362980106e-08,6.195552515464442e-08,7.033314375348709e-08,5.975655881229613e-08,5.786088053127969e-08,8.414849617111031e-08,7.732416662520336e-08,6.392516382902613e-08,6.189073076257046e-08,6.27697218646972e-08,6.51402771723042e-08,6.779621486430187e-08
заставлять задуматься,0.0,8.005343055117464e-10,0.0,7.620624686843769e-10,0.0,7.808285684696159e-10,1.877465738431283e-09,0.0,3.459007080763854e-09,2.096721241073851e-09,0.0,4.487919813556118e-09,2.0898422992132737e-09,1.0310510223376923e-09,0.0,0.0,0.0,2.4803492593150622e-09
затусить,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.681834227440504e-09,0.0,0.0
заценить,8.419430708173081e-10,8.494032144312769e-10,7.936218349158253e-10,8.079470981137149e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1842030406560298e-09,0.0,5.045502682321512e-09,0.0,1.7523958950604879e-09
защитник,2.0779154965566704e-06,1.878030502666661e-06,2.1015105176047655e-06,1.9940134734497406e-06,2.3172967758000595e-06,2.332469648536062e-06,2.549078317315434e-06,2.140761807822855e-06,2.9392244869086426e-06,2.761512632787344e-06,2.943364506791113e-06,2.6867542146646883e-06,3.1063950700627174e-06,2.612306843730039e-06,2.8095580546505516e-06,3.150075372104766e-06,2.951744136225898e-06,3.2296657082042657e-06
защитница,1.2965922735475033e-07,1.1382002895743426e-07,1.3491570882706583e-07,1.1796027621358007e-07,1.1590347526180267e-07,1.4412276527764334e-07,1.4848032492409402e-07,1.4194321806826338e-07,1.6498765376127267e-07,1.7934793561380502e-07,1.3673619037035678e-07,1.4140810833396245e-07,1.736837731414198e-07,1.70367840723884e-07,1.484804101892223e-07,1.8051686367925868e-07,2.007929111869089e-07,1.8400156420739222e-07
защищенность,1.91121074522016e-07,2.2424245571528445e-07,3.047507846076769e-07,5.162781917533721e-07,1.2278042049729265e-06,1.966364607142168e-06,1.9282510947959963e-06,1.4981461617935565e-06,1.5435510931638419e-06,1.122874095926818e-06,1.225910750690673e-06,1.570937115502602e-06,1.2301678680159966e-06,1.4623238939748262e-06,1.3450011238091975e-06,9.922821391228354e-07,1.3126725662004901e-06,1.315173108196177e-06
звезда первой величины,3.1993835136745474e-08,6.540404484667306e-08,5.555352800001856e-08,4.2821195478381924e-08,5.0997531531038476e-08,5.0525798656053666e-08,7.075236396758555e-08,3.87117857769681e-08,6.232866667232884e-08,7.017963099542612e-08,6.247429951145023e-08,4.99087455807512e-08,6.195089952143462e-08,6.989449730099295e-08,6.556278009384187e-08,6.4470306426756e-08,5.749576814650936e-08,6.396245311179882e-08
звездный час,2.79330834018765e-07,2.801870095936465e-07,2.6669638941712037e-07,3.1930417776493414e-07,4.25621834665435e-07,3.5371533613215433e-07,3.8863541362843534e-07,3.620146458160889e-07,4.4621191364058177e-07,3.721680172930064e-07,4.684505938712391e-07,3.8147317127368296e-07,4.4200163529239944e-07,4.835629283661547e-07,4.2413356027282134e-07,4.4730020931638137e-07,4.609927657384105e-07,4.2083257767444593e-07
звонкий,1.8396456198388478e-06,1.7998854673351161e-06,1.93088203559455e-06,1.8219207049696706e-06,1.6960542552624247e-06,1.5870069773882278e-06,1.4688589544675779e-06,1.3432990044748294e-06,1.547217493680364e-06,1.5762567500132718e-06,1.3402504919213243e-06,1.4140811117613339e-06,1.386151438964589e-06,1.42410033276974e-06,1.1849508609884651e-06,1.8870179019359057e-06,1.412626829733199e-06,1.2573440244523226e-06
звонкость,2.753153864887281e-07,1.9281452523500775e-07,2.047544285233016e-07,2.3511260849318205e-07,2.209892926430257e-07,1.3915301622091647e-07,1.5146986243053107e-07,1.122641819506498e-07,1.2465733334465767e-07,1.1473812122630989e-07,1.3791495234727336e-07,1.307133743466693e-07,1.2279554084670963e-07,1.8784146504913224e-07,1.3691051492514816e-07,9.530393896284295e-08,1.689491000433918e-07,1.3581068003531982e-07
звучность,3.401449930606759e-07,3.032369590982853e-07,2.8808472052332945e-07,3.6115235957367986e-07,2.9980367344251135e-07,3.2551866979702027e-07,2.81016440339954e-07,1.9613972312981787e-07,2.872007200949156e-07,2.9965588055347325e-07,2.2867949667215726e-07,2.4003730914046173e-07,2.765665101378545e-07,3.4291988981749455e-07,2.757493291483115e-07,2.4218411454057787e-07,2.635959788221953e-07,2.9965968906253693e-07
звучный,3.6877105458188453e-07,4.170569809502922e-07,4.103024764390284e-07,3.975099787112413e-07,4.4816010813519824e-07,4.0420638924842933e-07,4.434479308201844e-07,3.819563119122904e-07,4.1674658746160276e-07,5.202204533816257e-07,4.1845990494948637e-07,4.5036699702905025e-07,3.8276806435533217e-07,3.625777083016146e-07,3.7891430793024483e-07,5.835964316247555e-07,4.2546867007331457e-07,3.7851751244488696e-07
здоровый,3.391346581338439e-06,3.8800740185251925e-06,3.907794052793179e-06,3.85633165933541e-06,4.140844794164877e-06,4.045376954309177e-06,4.237169832776999e-06,3.838918928522617e-06,4.12591316489852e-06,4.63074138679076e-06,4.231749699101783e-06,4.1531206989020575e-06,4.014639671368059e-06,4.234077550790971e-06,4.166129201621516e-06,5.952011179033434e-06,4.476708909351146e-06,4.515048203757033e-06
здравомыслие,7.74587647356384e-08,9.59825641189127e-08,9.52346184135422e-08,1.268476950144759e-07,1.359934174161026e-07,1.275569303516022e-07,1.7638265603636682e-07,1.716222612913043e-07,1.8087534670030436e-07,1.7823397513438977e-07,1.7327776902220648e-07,2.0557649804686662e-07,2.0355295760055014e-07,1.8238095833567058e-07,1.7644100580582744e-07,2.814269066675479e-07,2.6005778863691376e-07,1.8838255755326827e-07
здравомыслящий,1.8270164048317383e-07,1.9451333344022714e-07,2.142778896541131e-07,2.3430466455920396e-07,2.8666792672993324e-07,3.4291278439013695e-07,3.6571998407453066e-07,3.974410276441631e-07,3.104211998561368e-07,3.5869587122761004e-07,3.489130619982461e-07,3.529261221046909e-07,3.894056703757087e-07,3.702224091739481e-07,3.904842174051737e-07,5.656568760059599e-07,4.484669773319183e-07,3.916604782716604e-07
здравость,3.788743896393498e-08,2.2933885901466056e-08,2.380865460338555e-08,3.8781461597636735e-08,3.322566399788229e-08,2.981850499850225e-08,2.192326853389659e-08,2.9679036117613578e-08,3.9108183358393944e-08,6.460981438749513e-08,4.125661234866129e-08,5.228535115975319e-08,4.425064403790202e-08,3.4947248650496476e-08,4.338713210927381e-08,4.3727688137096266e-08,3.892021283036229e-08,3.680031213093571e-08
здравый,1.5163394664341467e-06,1.5841369531699456e-06,1.9237393189541763e-06,2.218622739746934e-06,2.8620431749004638e-06,2.989304903167067e-06,3.2356751944462303e-06,3.138235570077086e-06,3.127432592009427e-06,2.9943307708890643e-06,3.0317714845295995e-06,2.9030252335360274e-06,2.712564537432627e-06,2.805608801281778e-06,2.7642424811347155e-06,3.1489541925111553e-06,2.741221351243439e-06,2.6469940621609567e-06
земной рай,9.522641875037152e-08,1.0246839110550354e-07,1.2251598491275217e-07,1.0592668076014888e-07,1.7199786839228182e-07,1.9676879503549571e-07,2.684776063688332e-07,2.0651842191909964e-07,2.421304827748827e-07,3.0507294468407054e-07,2.959806693070277e-07,2.513235131118563e-07,2.831736196640122e-07,2.64980116071456e-07,2.2935977028737398e-07,1.9358394354185293e-07,2.3968283358044573e-07,2.09176121757082e-07
знаменитость,4.159198851994006e-07,4.493342942168965e-07,4.206195853839745e-07,5.30013323896128e-07,6.026980940987414e-07,5.499857138602238e-07,6.307922149062506e-07,6.051942591511761e-07,7.613874686285271e-07,7.541524951193423e-07,7.166862587837386e-07,7.236768055918219e-07,6.91416289555491e-07,7.044054655125365e-07,6.430937560253369e-07,9.025843610288575e-07,6.55451742659352e-07,7.482730666197313e-07
знаменитый,6.735544502589619e-06,7.056841695884941e-06,7.276718406501459e-06,8.263682502729353e-06,9.504085028311238e-06,9.273554496758152e-06,9.955157111107837e-06,9.901184967020527e-06,1.2606278687599115e-05,1.2094289559172466e-05,1.2653991689148825e-05,1.3093916095385794e-05,1.429959502274869e-05,1.272516692552017e-05,1.2629512639250606e-05,1.3709751328860875e-05,1.306038484472083e-05,1.2571687875606585e-05
знание дела,1.5236227568493632e-07,1.464977827936309e-07,1.329746623923711e-07,1.3488505601344514e-07,1.1879513550638876e-07,8.58911448631261e-08,6.289510423584943e-08,7.167403737184941e-08,1.060762144788896e-07,7.128852530513541e-08,9.680570656200871e-08,8.414849617111031e-08,1.0553703333471276e-07,9.485669494324611e-08,8.919546701235959e-08,6.857196410692268e-08,7.850238858964076e-08,6.366229854393168e-08
знаток,2.70937289315043e-06,2.7478195079311263e-06,2.7078376660938375e-06,2.8690201361314394e-06,3.2020268463384127e-06,3.246075493734679e-06,3.324364797663293e-06,3.4053468880301807e-06,3.9988117350731045e-06,3.842056230496382e-06,4.210531642456772e-06,3.9297196963161696e-06,4.130797606194392e-06,4.100841124454746e-06,3.849885160889244e-06,3.6114586237090407e-06,4.198075657768641e-06,3.879804353346117e-06
знать цену,3.6503461586789854e-08,4.8032056554347946e-08,3.5858338520711186e-08,4.34375593272307e-08,4.591468538706067e-08,3.8260598245187794e-08,5.256904245243277e-08,4.2518497167520763e-08,4.612009263382788e-08,3.459589947851782e-08,2.8930440265639845e-08,3.365939704735865e-08,4.075192450159193e-08,4.3304144270450706e-08,3.822663074970478e-08,4.061570280100568e-08,3.340527143791405e-08,4.7953420789781376e-08
значимый,6.255637003960146e-07,7.287879384421103e-07,7.396555474770139e-07,7.748212738079019e-07,7.410095577142783e-07,7.396645287371939e-07,8.669655926496489e-07,8.477881578983215e-07,8.872669354786922e-07,9.034234835780808e-07,1.1021409136446891e-06,1.1479011163828545e-06,1.2478681128413882e-06,1.2875876791440533e-06,1.3430728813546011e-06,1.2159661082478124e-06,1.677107320574578e-06,1.7331195749648032e-06
значительность,1.3833124512530048e-06,1.4592746993002947e-06,1.435661943105515e-06,1.3541193766286597e-06,1.5685603784731939e-06,1.3550853736887802e-06,1.3512704981621937e-06,1.1768382819354883e-06,1.3651200561071164e-06,1.4225299764802912e-06,1.321390300290659e-06,1.2893092389276717e-06,1.3795138329442125e-06,1.4251925222197315e-06,1.2823307997678057e-06,1.1823294698842801e-06,1.217141175402503e-06,1.316925477112818e-06
значительный,1.9320908904774114e-05,1.8824473954737186e-05,1.8130291209672578e-05,1.741287633194588e-05,1.6010133549571037e-05,1.552964204165619e-05,1.4886895769450348e-05,1.4458852092502639e-05,1.4034949344932102e-05,1.239951507159276e-05,1.360407259198837e-05,1.3772437341685873e-05,1.4021922652318608e-05,1.3609768757305574e-05,1.4058395208849106e-05,1.0201445547863841e-05,1.3849403330823407e-05,1.4107663446338847e-05
золотая середина,7.300692317357971e-08,5.2835265051953684e-08,5.4534556426233394e-08,5.791674695387883e-08,7.57956684083183e-08,1.0385019777459092e-07,1.0138315076346771e-07,1.2998512488593406e-07,1.233712509929319e-07,1.0588442478365323e-07,1.2128531068356097e-07,1.2005185112684558e-07,1.1703117053230017e-07,1.4744028931090725e-07,1.3743382965003548e-07,1.397813207404397e-07,1.14413055030127e-07,1.0996215138447951e-07
золотце,5.3042413128423505e-08,8.239211268801228e-08,8.729840317300841e-08,7.837086712925156e-08,9.890430163750352e-08,1.0519305249090394e-07,1.0662680693940274e-07,6.322925116819533e-08,5.4995883402852996e-08,8.354717806469125e-08,5.77592551564976e-08,5.228535115975319e-08,3.982557927884045e-08,7.972341364848035e-08,4.14588186004039e-08,1.295012310720267e-07,6.191852008896603e-08,7.973401494609789e-08
золотые руки,5.054935741100053e-07,6.100071345827018e-07,5.035108188167214e-07,4.1837230924102187e-07,4.0594412098471366e-07,3.482495287698839e-07,3.0508817872032523e-07,2.879109786135814e-07,2.536605165914807e-07,2.9354097819123126e-07,2.7150105097462074e-07,2.984466789257567e-07,2.633201177104638e-07,3.1240844577951066e-07,2.2298867463632632e-07,2.9591441830234544e-07,2.806042971315037e-07,2.918544339536311e-07
зоркий,4.925366852148727e-07,4.96051484333293e-07,4.523644463461096e-07,4.532583091076958e-07,4.3966053908661706e-07,4.820657864001987e-07,4.554060808459326e-07,4.7615498033337644e-07,5.145170121068077e-07,5.202204533816257e-07,4.585377553212311e-07,3.6124424696026836e-07,4.170623242316651e-07,3.8878815189491434e-07,3.731293531927804e-07,5.308990012053982e-07,3.9450941358154523e-07,3.8640328625660914e-07
зоркость,4.773817181558115e-07,4.748164030843327e-07,4.404601270380226e-07,4.605298329352081e-07,4.5356895839177014e-07,4.4479267558017455e-07,4.1853513721434865e-07,4.6067026460150373e-07,4.387449337173166e-07,3.787472167005035e-07,4.27890000764819e-07,3.6005593528898316e-07,3.4847380447899923e-07,3.1234102948474174e-07,3.4131213055843546e-07,3.73367186057294e-07,3.6089650734538736e-07,3.1981224424271204e-07
зрелищность,1.1366231689180495e-07,1.5374197914752585e-07,1.4523278935030248e-07,1.4704637862905656e-07,1.4990183672125568e-07,1.134759699539245e-07,1.1160936708165536e-07,1.1871614447045431e-07,1.2465733334465767e-07,1.3701736634175177e-07,1.0844594555692311e-07,1.3308998347838497e-07,1.6815243952805758e-07,1.6163102145583252e-07,1.5330120106682443e-07,1.4239529377846338e-07,1.6983365469513956e-07,2.2518287323691766e-07
зрелищный,4.967463951288664e-08,7.729569517778145e-08,8.174304610975014e-08,1.0907285741268424e-07,7.726898587634423e-08,1.1844572611607873e-07,7.37419014740226e-08,8.387554117916807e-08,9.410406676124694e-08,8.131925000043339e-08,6.129553753453365e-08,9.031106174006709e-08,8.62887574726301e-08,1.0484174595148943e-07,1.0027248720234638e-07,8.240987625640628e-08,1.4152804794775875e-07,1.3581068003531982e-07
зрелость,4.108682333026081e-06,4.134894879825879e-06,4.211751274851849e-06,3.2358282169298036e-06,2.8736335480061825e-06,2.4128139557433315e-06,1.896362732622947e-06,1.7600958699404146e-06,1.9456322206679033e-06,1.85363342097844e-06,1.7716766933517647e-06,1.7111569832195528e-06,1.7667068732407643e-06,1.7429940726287896e-06,1.9051772142120171e-06,1.7362134485665592e-06,1.681530079622462e-06,1.8049677237286232e-06
зрелый,1.2511274007920292e-06,1.2741048749376205e-06,1.2261457413842436e-06,1.1303179690003162e-06,1.2548483709906577e-06,1.1504972690090653e-06,1.097159952223592e-06,9.768274367161212e-07,1.041255359268689e-06,1.1685465324262623e-06,1.0031250212705345e-06,1.0409538617750513e-06,1.1626856348811998e-06,1.0910093806160148e-06,1.1068540288761142e-06,1.0646010650816606e-06,1.11630242827232e-06,1.1259143093411694e-06
игривость,8.335236145740055e-08,8.57897219930237e-08,1.1110705600003712e-07,1.0503312353193905e-07,1.3831147782639164e-07,1.2010229966108454e-07,1.1160936708165536e-07,1.0452182408471344e-07,1.2710160035567242e-07,1.3701736634175177e-07,1.1316099346458941e-07,1.1883034289894567e-07,1.3385819386257936e-07,1.3323638370366098e-07,1.3498220141627826e-07,1.6425913429429784e-07,1.4418169769214728e-07,1.2617250888524723e-07
игривый,1.742822206551864e-07,1.4949496573990473e-07,1.8253302869197796e-07,2.0117882115755492e-07,1.993539768818664e-07,2.16184147916465e-07,1.7837568577760976e-07,1.8323579809020885e-07,2.077622269780477e-07,2.4618569227641274e-07,2.180706530907628e-07,2.2696596602145291e-07,2.2346574723997037e-07,2.380781296551504e-07,2.294697338811602e-07,3.285182685885957e-07,2.3263672233042598e-07,2.3394484571781504e-07
идеал,9.614147529646289e-06,1.137520757765742e-05,1.0313116035831627e-05,1.0787709470605478e-05,1.2554664863273501e-05,1.225043524755165e-05,1.3441953342407942e-05,1.2551651707326528e-05,1.4567798643838614e-05,1.4023672520124819e-05,1.506573516962817e-05,1.4048123375687283e-05,1.629419239179697e-05,1.261704892385751e-05,1.373154555039946e-05,1.1331077075737994e-05,1.3228449461166747e-05,1.2308828445384279e-05
идеальность,1.5154975585573993e-07,1.6308541717080516e-07,1.5554988408439385e-07,1.8421194170059607e-07,1.529925981458291e-07,1.557188511469576e-07,1.9730941858142614e-07,2.219475732090359e-07,2.432040275834879e-07,2.7737664254345873e-07,2.3810957827663515e-07,2.1032971631029795e-07,2.942667833849555e-07,3.2326204291166505e-07,2.294697338811602e-07,1.8948665569951118e-07,2.0344656093129743e-07,2.2430667456774245e-07
идеальный,2.2580913991987472e-06,2.3401057660521474e-06,2.3753102595946984e-06,2.654106310728821e-06,2.7793653316621203e-06,2.8542933705466567e-06,3.152964609398623e-06,3.219530299247708e-06,3.3571930089237867e-06,3.301784545328701e-06,3.417226253077388e-06,3.717013214554754e-06,3.671697186291567e-06,3.4073566439474234e-06,3.660909897007514e-06,3.6725652989844093e-06,3.921211373381084e-06,3.7361080558184767e-06
идиллический,1.1450426029568916e-07,1.4779615753468534e-07,1.3809020060762123e-07,1.268476950144759e-07,1.4372031387210882e-07,1.6317348183747526e-07,1.474838029480452e-07,1.4452400876052707e-07,1.4421142680021148e-07,1.7043623756762827e-07,1.638476874177286e-07,2.851928400104953e-07,1.7921510675478203e-07,2.1732820698616706e-07,2.0922240651088941e-07,1.816380859054334e-07,2.450204306114756e-07,1.822491668690418e-07
идиллия,4.824333927899715e-07,4.875574290963414e-07,5.277585160001763e-07,5.550596711145772e-07,6.4596872562106e-07,6.162490535643883e-07,6.507224838969705e-07,4.890588911621307e-07,6.391743454514653e-07,7.095940190993133e-07,6.306367481556663e-07,8.068580541475967e-07,7.201792300293164e-07,7.437211593241955e-07,7.75183480072883e-07,7.842953095860139e-07,8.765892971496214e-07,7.412634772663296e-07
идол,5.674696126334311e-07,7.024564752100559e-07,7.729876756457088e-07,7.715894980719895e-07,8.151877750606218e-07,8.556253874303366e-07,8.579970085520472e-07,9.265020821658254e-07,1.322345497101196e-06,1.1607487522269366e-06,1.2129443121011718e-06,1.0861093642233755e-06,1.0221898492090986e-06,1.064798993866134e-06,1.0837142099262564e-06,1.269784775104199e-06,1.0729594350777916e-06,1.0680853392841527e-06
избранник судьбы,3.967767447932147e-09,4.8032058330704785e-09,5.976389605422128e-09,1.3717124325296481e-08,1.2389676840030006e-08,1.6397400770529202e-08,1.971339003148387e-08,1.700739993282241e-08,1.498903046126543e-08,1.4677048909561563e-08,1.557793005702024e-08,1.4585739727124292e-08,5.224605637010882e-09,1.2372612268052308e-08,1.456252540776859e-08,1.4241869905617932e-08,1.0021581786645584e-08,7.441047777945187e-09
избранница судьбы,0.0,0.0,2.241146157544449e-09,0.0,0.0,2.342485760919999e-09,0.0,1.2148142491952285e-09,1.153002360254618e-09,0.0,6.676255548399013e-09,0.0,0.0,0.0,0.0,1.0549533469017547e-09,8.351317970500816e-10,0.0
извинить,7.215452342279605e-07,7.797521561769827e-07,7.364810699073132e-07,8.531921480425808e-07,9.094559345612652e-07,9.111209351431171e-07,9.745889428813825e-07,9.639235258873668e-07,9.50817707234819e-07,1.1707744533850928e-06,1.085638245967857e-06,9.87480120784312e-07,9.46963780279475e-07,8.627602028354886e-07,9.882625136015122e-07,1.212602455780143e-06,8.703974572199513e-07,8.516644243172777e-07
извинять,6.230379057114988e-08,5.775941858132683e-08,6.03152585654243e-08,5.1708614279277754e-08,7.03147762237677e-08,6.460675905373137e-08,4.783258589213801e-08,6.322925116819533e-08,8.310488652796266e-08,1.258777473367445e-07,9.31220611732897e-08,9.98174911615024e-08,1.1062660831839821e-07,6.115768513836883e-08,9.930833044791143e-08,9.250087629197878e-08,7.872497320704497e-08,7.272443269812356e-08
изворотливость,1.810177536754054e-07,1.826216902145461e-07,1.960245867849153e-07,2.157218688125795e-07,2.7353220843906456e-07,2.5925533009285573e-07,2.830094558703422e-07,2.903383915509039e-07,3.043105607503094e-07,2.78490603022874e-07,2.593272654394241e-07,3.0658227956337214e-07,2.9316049676708644e-07,2.9268321100062167e-07,3.152798342398455e-07,3.0777565029893594e-07,2.874788265216921e-07,2.7162136007063964e-07
изворотливый,8.166847464963212e-08,9.59825641189127e-08,9.206013373841415e-08,1.2280796113373071e-07,1.3753879102296196e-07,1.40809603976777e-07,1.1758844209452946e-07,1.3291047196162253e-07,1.356565064725146e-07,1.6932227708821301e-07,1.4616627197483467e-07,1.4853793572910945e-07,1.3385819386257936e-07,1.3760478623225936e-07,1.1762733720388496e-07,1.6425913429429784e-07,1.468353474365358e-07,1.340582826969694e-07
излюбленность,4.209715243064238e-09,0.0,7.936218349158253e-10,8.079470981137149e-10,3.090759426171985e-09,2.484875416541854e-09,0.0,0.0,1.2221307299498108e-09,1.1139623667943965e-09,0.0,2.3766069112696186e-09,1.10626607874309e-09,2.1842030406560298e-09,0.0,1.681834227440504e-09,8.845502663668015e-10,8.761979475302439e-10
излюбленный,5.6241799484269e-07,5.894858077226672e-07,5.07124354953703e-07,6.027285621712508e-07,5.833808245370165e-07,6.17077375864028e-07,6.287992277975718e-07,6.27130930297426e-07,7.467218665624387e-07,6.806309897910978e-07,7.296526405298209e-07,7.153586807362444e-07,6.781411343581567e-07,6.792871545258095e-07,6.749109502379724e-07,7.248705173878989e-07,7.403685913232039e-07,7.447682719430304e-07
изобилие,1.1214681308047147e-06,1.3522499102691654e-06,1.311063215325703e-06,1.4405696902031195e-06,1.6071949175966438e-06,1.9116973817290273e-06,1.931240603880724e-06,2.0620477698685136e-06,2.1863918391318293e-06,2.0307534214225598e-06,2.1017297058278928e-06,2.008232740990934e-06,2.041060952251428e-06,1.9330198028910672e-06,1.8347936929785646e-06,2.0316556401667185e-06,1.687721919552132e-06,1.7734246284817345e-06
изобильный,3.9571325771703414e-08,4.92653882133709e-08,3.650660573839559e-08,5.978808559348181e-08,5.254290869061151e-08,5.8808716119074234e-08,7.075236396758555e-08,7.484278796709987e-08,1.0143685358343646e-07,5.569811989403206e-08,7.190438111592812e-08,6.892160087090815e-08,6.416343012460857e-08,5.897348387406964e-08,7.32760483401762e-08,8.409170959566836e-08,7.518677591633605e-08,6.22100557734484e-08
изобретательность,8.124750365823274e-07,7.721075121480681e-07,8.118751111396705e-07,8.790464676167176e-07,8.762302741160966e-07,9.50878927596932e-07,9.167912367047393e-07,8.9553265070208e-07,9.214865599460609e-07,9.691472087069997e-07,9.5951088496804e-07,9.197468671118258e-07,9.281572488362144e-07,8.387339676119154e-07,9.111298027164594e-07,1.0343279654989601e-06,9.376232696922671e-07,8.910932933758886e-07
изобретательный,1.4397225811535463e-07,1.5544078735274525e-07,1.3809020060762123e-07,1.6078146813924832e-07,1.8853631900128676e-07,2.0624464980301127e-07,2.1026407637236844e-07,1.4968557593419973e-07,1.9431878683917603e-07,2.1945058392702776e-07,1.7917156469593465e-07,2.1864784116587543e-07,2.42272278683231e-07,2.074992835332523e-07,2.082582426510271e-07,2.5956308036256814e-07,2.1317661946795852e-07,2.4621161287541327e-07
изощренность,1.6754667342411267e-07,1.9111571702978836e-07,1.9285010921521462e-07,2.084503449850672e-07,2.3644309976589284e-07,2.1949732342818606e-07,3.33831593479772e-07,2.45174646806845e-07,2.6153597332267964e-07,2.4061586145762703e-07,2.982263538342522e-07,3.73127278407992e-07,3.009043609836226e-07,2.981437035032286e-07,3.4131213055843546e-07,2.662904137196165e-07,2.9455523531396466e-07,2.7424997028902e-07
изощренный,1.9617273494532128e-07,2.386823041433672e-07,2.2538860378062964e-07,2.666225498160202e-07,2.843498805304989e-07,2.9735673479081015e-07,3.20876921477975e-07,3.071135097343358e-07,3.544179207892739e-07,3.49784187392288e-07,4.1492361901873664e-07,4.5036699702905025e-07,4.115309764074482e-07,3.9861706113697437e-07,4.3001469407499826e-07,4.529740067482635e-07,4.3431418816908263e-07,3.66250731076434e-07
изукрасить,6.735544566538465e-09,1.359045143090043e-08,1.4285193472574065e-08,1.2927153569819438e-08,1.3135727172652878e-08,8.282917463020567e-09,1.9930244121724172e-08,1.6775107525290878e-08,2.3220483313934892e-08,2.450717140334291e-08,1.650264458419315e-08,1.3071337789938298e-08,2.4337854398481795e-08,2.0749929774410703e-08,1.5426536492668674e-08,2.1863844068548133e-08,1.3268254051013173e-08,5.257187574159161e-09
изукрашивать,0.0,8.494032144312769e-10,3.968109396623731e-09,8.079470981137149e-10,4.636139028235675e-09,8.282917685065172e-10,2.989536618258626e-09,1.290392903641191e-09,3.66639207882713e-09,0.0,3.536281045768419e-09,1.1883034556348093e-09,1.10626607874309e-09,0.0,0.0,1.681834227440504e-09,0.0,0.0
